AREACD,AREANM,SPD V1.0 & Census 2011,SPD V2.0 & Census 2011,SPD V1.0 & Official Estimates 2015,SPD V2.0 & Official Estimates 2015
E07000004,Aylesbury Vale,-3.933879989,-1.915748917,-6.673000981,-4.557897997
E07000005,Chiltern,-0.738631193,0.924155925,-0.321082292,1.11104671
E07000006,South Bucks,-4.016220602,-0.590903316,-3.109177518,-0.536786268
E07000007,Wycombe,-2.331914097,-0.611987107,-1.603183212,0.022811393
E07000008,Cambridge,-4.094959686,-3.645006987,1.938596128,3.179052277
E07000009,East Cambridgeshire,-6.97329261,-5.183500015,-3.909380826,-2.704371696
E07000010,Fenland,-0.239420771,0.829542361,2.842402446,3.88380681
E07000011,Huntingdonshire,-5.278810659,-3.872643886,-2.267443156,-1.136475528
E07000012,South Cambridgeshire,-2.483415524,-0.089618839,-1.897695177,-0.101625165
E07000026,Allerdale,-0.333155435,0.353144777,-0.375538726,0.510134508
E07000027,Barrow-in-Furness,3.350123192,3.808120584,4.517704566,4.926891073
E07000028,Carlisle,-0.673696389,0.118008963,0.730653799,1.229636787
E07000029,Copeland,-2.568407452,-2.004222231,-2.089387143,-1.632766083
E07000030,Eden,-2.582030876,-1.705057013,-1.983084151,-1.219184276
E07000031,South Lakeland,-1.719940001,-0.500487011,-1.296379985,1.24E-02
E07000032,Amber Valley,-1.797786693,-0.815504383,-1.786524348,-0.950223841
E07000033,Bolsover,-0.963290564,-0.122793119,-0.53690641,0.30149353
E07000034,Chesterfield,-1.012100807,-0.453433443,-0.869184552,0.243063899
E07000035,Derbyshire Dales,-2.732820927,-1.40028849,-1.562265557,-0.663737134
E07000036,Erewash,-1.423017968,-0.371159808,-1.660739084,-0.764445012
E07000037,High Peak,-0.341055251,0.712151776,-0.609144818,0.574035577
E07000038,North East Derbyshire,-1.085133469,-0.389285504,-0.74474189,-0.365922871
E07000039,South Derbyshire,-4.974152802,-3.356279825,-5.394942645,-3.823034892
E07000040,East Devon,1.208964017,2.366998764,-0.765061623,0.427876452
E07000041,Exeter,0.549607247,1.336513826,-6.472242794,-4.847243054
E07000042,Mid Devon,-1.169254849,0.204516317,-1.341341831,-0.490882561
E07000043,North Devon,3.330088234,4.298934722,2.462853259,3.15872869
E07000044,South Hams,3.106484282,4.089817835,1.258776514,2.243740657
E07000045,Teignbridge,1.8787423,3.048915561,0.321669028,1.602111572
E07000046,Torridge,1.40391636,2.415340164,-0.460534829,0.455687069
E07000047,West Devon,-1.06772477,0.548858608,-1.633199108,-0.806262767
E07000048,Christchurch,3.35E-03,1.527064604,-0.130964057,0.81525125
E07000049,East Dorset,1.10928345,2.367822571,0.900066979,1.709584181
E07000050,North Dorset,-3.459052442,-1.90165922,-3.997666217,-2.082875063
E07000051,Purbeck,-2.557138842,-0.699998806,-2.353027602,-0.663852779
E07000052,West Dorset,-0.398048961,0.454681924,0.417697955,1.439622937
E07000053,Weymouth and Portland,-0.364776704,-0.088729499,1.594690235,2.346437623
E07000061,Eastbourne,-2.856515432,-1.720695064,-1.617697422,-0.250805828
E07000062,Hastings,-2.769084848,-1.886394605,-0.68286669,0.403751528
E07000063,Lewes,-3.477505638,-1.874657152,-2.974902168,-1.764204766
E07000064,Rother,-2.367029763,-0.796102098,-2.68998341,-1.41587177
E07000065,Wealden,-4.292771343,-2.537912273,-3.931770598,-2.530865658
E07000066,Basildon,0.535708042,1.99095618,1.830493095,3.531941512
E07000067,Braintree,-2.511629291,-1.082184691,-2.111871519,-0.963534703
E07000068,Brentwood,-1.710903333,0.342617097,-0.703231235,1.550065366
E07000069,Castle Point,4.1572859,4.547829843,3.32679975,4.101311791
E07000070,Chelmsford,-1.295934272,-0.077298023,-1.100630337,0.221428548
E07000071,Colchester,1.502478065,3.051357591,0.651415515,2.402204053
E07000072,Epping Forest,1.437916536,3.789348242,1.326537867,4.268206808
E07000073,Harlow,4.790459593,5.794025502,6.684484818,8.191033094
E07000074,Maldon,1.858221796,3.04925591,1.026531335,0.591343569
E07000075,Rochford,-0.856246643,0.287344083,-1.512911303,0.060365555
E07000076,Tendring,4.521325851,5.436993297,4.681451961,5.721268941
E07000077,Uttlesford,-3.910155003,-1.718527208,-4.162671408,-2.639880838
E07000078,Cheltenham,-4.825522736,-3.82627728,-1.843001672,-0.386480157
E07000079,Cotswold,-2.311950775,-0.879820328,-0.066010782,1.393771913
E07000080,Forest of Dean,0.276315276,1.528552887,-0.682032121,0.638336424
E07000081,Gloucester,-0.826265602,0.323378802,0.690934352,2.172590593
E07000082,Stroud,-0.270594238,0.947079751,-0.25478031,0.882779065
E07000083,Tewkesbury,-1.068262036,0.913413017,-2.318039789,-0.918712755
E07000084,Basingstoke and Deane,-1.543967358,0.579107399,0.186618538,1.722064329
E07000085,East Hampshire,0.059741234,1.735272557,0.855615095,2.01729297
E07000086,Eastleigh,-3.842280735,-1.953854318,-3.132010273,-1.949415008
E07000087,Fareham,-1.076724174,7.19E-03,-2.182627587,-1.022756821
E07000088,Gosport,-2.980159985,-2.256990002,-2.828335717,-2.069560185
E07000089,Hart,0.365228521,2.15255419,0.533613267,2.028414614
E07000090,Havant,0.320745477,0.763933123,-0.546162802,0.248255863
E07000091,New Forest,-0.510628246,0.821010033,-1.051506408,-0.069980767
E07000092,Rushmoor,-0.022258708,1.669408097,3.057634045,4.36155069
E07000093,Test Valley,-2.39550646,-0.814141061,0.266117022,1.652586777
E07000094,Winchester,-3.314429785,-1.31282273,-1.570298686,-0.45512041
E07000095,Broxbourne,3.43E-03,1.748435811,2.078311596,3.824427286
E07000096,Dacorum,-3.151430226,-1.449303039,-2.813328411,-1.406133525
E07000242,East Hertfordshire,-4.190217005,-1.659988518,-3.905591696,-1.836815646
E07000098,Hertsmere,0.072255594,1.804782393,2.540302423,4.539484634
E07000099,North Hertfordshire,-2.687616068,-0.90471702,-1.894052531,-0.557361222
E07000240,St Albans,-1.854369222,-0.044532193,0.018728012,1.914671654
E07000243,Stevenage,-0.164526069,1.358296464,1.578889158,2.998031745
E07000102,Three Rivers,-0.774419686,0.984120097,-0.513351196,1.680217662
E07000103,Watford,-3.920235524,-0.878673518,1.119623047,4.60011826
E07000241,Welwyn Hatfield,-0.871855622,0.809372645,-5.229491901,-3.410303394
E07000105,Ashford,-0.291398232,1.561839921,-0.604982252,0.888082818
E07000106,Canterbury,-1.23695051,-0.17640358,-3.991216617,-2.500158303
E07000107,Dartford,-5.625286433,-3.553333367,-5.670748121,-3.221875339
E07000108,Dover,-4.042982867,-3.049136892,-5.447164888,-3.794574417
E07000109,Gravesham,-3.025396326,-1.588491039,-2.435729123,-0.735856203
E07000110,Maidstone,-2.984733732,-1.22785088,-4.752161771,-3.408628956
E07000111,Sevenoaks,-2.127718694,-0.040541328,-3.734346672,-2.361604582
E07000112,Shepway,-3.414103928,-2.212101399,-4.958630878,-3.732475477
E07000113,Swale,-0.78632675,0.882104953,-1.364635559,-0.024811564
E07000114,Thanet,1.855314939,3.073837791,0.520560357,2.162681612
E07000115,Tonbridge and Malling,-2.833294143,-1.372106847,-4.273749561,-2.752064683
E07000116,Tunbridge Wells,-9.832590903,-8.974001812,-8.749327986,-7.577592398
E07000117,Burnley,4.852161004,5.490506102,6.180498913,6.85333134
E07000118,Chorley,-4.04860384,-2.533187867,-4.431702997,-2.975795523
E07000119,Fylde,-0.339226941,1.123689242,-1.127950106,0.367674406
E07000120,Hyndburn,3.670565905,4.299237486,4.862892669,5.69773252
E07000121,Lancaster,4.55126722,5.078243929,-0.239318297,0.568945445
E07000122,Pendle,0.759527383,1.353862133,3.386639121,4.220821886
E07000123,Preston,3.185957067,4.249088335,3.877274492,4.599077297
E07000124,Ribble Valley,-1.56310623,-0.357040397,-1.477637911,-0.433953098
E07000125,Rossendale,0.869454871,1.838140902,0.778967734,2.013296482
E07000126,South Ribble,0.687790904,1.145827327,1.596640133,2.186957517
E07000127,West Lancashire,2.926916054,3.723582723,3.510331217,4.546049879
E07000128,Wyre,0.98085715,2.322455166,-0.40101348,0.402477028
E07000129,Blaby,-1.065482227,-1.37E-02,-1.344247403,-0.281160627
E07000130,Charnwood,1.142019244,2.21151386,-3.422849074,-2.201311911
E07000131,Harborough,-3.48956047,-1.659187196,-4.171768949,-2.806364514
E07000132,Hinckley and Bosworth,-0.348510799,0.770392199,-0.821037177,0.413471945
E07000133,Melton,-1.932155523,-0.918252104,-0.555246209,0.265003942
E07000134,North West Leicestershire,-2.263163661,-1.240701734,-2.93497456,-1.735879691
E07000135,Oadby and Wigston,0.740608075,1.615612284,1.91879246,3.886489605
E07000136,Boston,2.981900759,3.893865487,6.616575054,7.634509654
E07000137,East Lindsey,4.392223351,5.529726671,3.61452787,4.652408765
E07000138,Lincoln,2.907020352,3.159431553,3.079476111,3.878716838
E07000139,North Kesteven,-1.40100356,0.338327483,-1.964003744,-0.50679334
E07000140,South Holland,-1.897860613,-0.656881814,-0.765986137,0.441982854
E07000141,South Kesteven,-0.770745558,0.51983308,0.37116559,1.301970442
E07000142,West Lindsey,-0.313136861,0.980802219,-1.114486657,0.050186575
E07000143,Breckland,-4.708081877,-3.440284757,-2.505056015,-1.108484377
E07000144,Broadland,-1.46126118,-0.582442784,-0.820668239,0.09766835
E07000145,Great Yarmouth,2.293428514,2.701259248,5.021996127,5.525009653
E07000146,King's Lynn and West Norfolk,-2.045695462,-0.557718917,0.127632206,1.164643197
E07000147,North Norfolk,-3.563688705,-2.674348893,-4.174490454,-3.446869758
E07000148,Norwich,-0.886044099,-0.113937307,1.343954437,2.554901439
E07000149,South Norfolk,-3.924388934,-2.664180835,-2.966907748,-1.61831339
E07000150,Corby,2.47003142,4.213737365,4.017001685,5.530584851
E07000151,Daventry,0.328073173,1.683696157,0.206759021,1.328878066
E07000152,East Northamptonshire,-3.208094349,-2.088130632,-2.648742593,-1.199092941
E07000153,Kettering,1.156412348,2.388429649,2.760023927,3.875218265
E07000154,Northampton,3.030292111,4.205751618,6.266961455,7.545623713
E07000155,South Northamptonshire,1.176506091,2.888473356,0.284770186,1.829378087
E07000156,Wellingborough,3.314405853,4.169117635,6.704885823,7.395767974
E07000163,Craven,-1.562433724,-0.362345435,-0.584315264,0.417368046
E07000164,Hambleton,-3.630743341,-2.028891809,-4.122699791,-3.070171534
E07000165,Harrogate,-3.151938099,-1.788607879,0.13707363,1.333910858
E07000166,Richmondshire,-2.39852318,2.692156888,-7.601118539,-6.028895173
E07000167,Ryedale,-3.261948466,-2.119801049,-2.340296409,-1.132303807
E07000168,Scarborough,1.237189348,1.857260499,2.171795536,2.719582182
E07000169,Selby,-1.006638845,0.334904721,0.065397223,1.199573027
E07000170,Ashfield,-1.272876009,-0.303769803,-0.955329874,-0.081885422
E07000171,Bassetlaw,-1.548354628,-0.646096503,-0.524486172,0.159870086
E07000172,Broxtowe,-1.097317117,-0.2068472,-2.300812427,-1.257720293
E07000173,Gedling,-1.488156115,-0.364966072,-0.72762937,0.14413984
E07000174,Mansfield,-0.361315073,0.075338007,1.593273106,2.303236789
E07000175,Newark and Sherwood,-0.823952547,0.233616372,-0.486313633,0.570300897
E07000176,Rushcliffe,-4.440040496,-3.124794206,-5.272821229,-3.882356754
E07000177,Cherwell,-1.854481815,-0.407578403,-0.292433252,1.149869751
E07000178,Oxford,3.768390536,4.260057553,0.752891788,2.567683388
E07000179,South Oxfordshire,-0.947504745,0.795569008,0.234944037,1.920463364
E07000180,Vale of White Horse,1.59E-02,1.683333161,-2.027644613,-0.29292426
E07000181,West Oxfordshire,-1.168083465,1.137425099,-0.717234359,0.891736708
E07000187,Mendip,0.289549363,0.962714911,1.77978403,2.771747566
E07000188,Sedgemoor,0.371449562,1.184433534,0.82939909,1.949955968
E07000189,South Somerset,-0.455227542,0.662420712,1.01346156,2.125251286
E07000190,Taunton Deane,-0.395031759,0.166175772,0.443730052,1.304425482
E07000191,West Somerset,-0.657756216,0.259396782,2.152274876,3.123366477
E07000192,Cannock Chase,-3.005956135,-2.180306984,-2.391292657,-1.615385813
E07000193,East Staffordshire,-2.799915878,-1.904791263,0.874787375,1.59316485
E07000194,Lichfield,-3.212224309,-1.745739363,-2.538141474,-1.299565996
E07000195,Newcastle-under-Lyme,-3.416678467,-2.948587062,-5.778921183,-4.740965761
E07000196,South Staffordshire,-3.830842192,-2.868304122,-5.83425748,-4.685393196
E07000197,Stafford,-4.668709524,-3.61689987,-4.410413295,-3.561790526
E07000198,Staffordshire Moorlands,-2.256116082,-1.525028616,-2.170973817,-1.301271434
E07000199,Tamworth,0.365928653,0.997416986,1.969695068,2.488145552
E07000200,Babergh,-1.698804812,-0.757871897,-0.754343771,-0.144027408
E07000201,Forest Heath,-13.74233729,-11.75840829,-12.58391016,-10.63201714
E07000202,Ipswich,-3.791945268,-2.930960566,3.001511846,3.914757821
E07000203,Mid Suffolk,-2.885873117,-1.379839139,-2.7679904,-2.023196309
E07000204,St Edmundsbury,-7.318425942,-5.975701675,-6.120777756,-5.242914232
E07000205,Suffolk Coastal,-2.665804037,-1.159101408,-0.725689591,0.160550783
E07000206,Waveney,0.738606298,1.459095733,1.891212651,2.507792297
E07000207,Elmbridge,-5.393805954,-3.037467542,0.587167672,2.61864671
E07000208,Epsom and Ewell,-3.015509831,-0.592408625,-2.370101414,-0.160719271
E07000209,Guildford,0.033953918,1.723457847,-3.831820514,-2.508000778
E07000210,Mole Valley,-3.060905826,-1.37524403,0.492463199,1.51469721
E07000211,Reigate and Banstead,-4.959469623,-3.047230522,-3.366170336,-0.767977314
E07000212,Runnymede,-4.454839159,-1.61794654,-5.781513069,-3.47528799
E07000213,Spelthorne,-2.296745268,0.625010464,1.084713936,3.396051955
E07000214,Surrey Heath,-2.095725595,0.169671775,-0.034652444,1.688849412
E07000215,Tandridge,-3.332411729,-1.43978757,-2.3768231,-0.61987841
E07000216,Waverley,-2.618564152,-1.732057314,-0.442849546,0.69423167
E07000217,Woking,-3.871415644,-2.109767589,2.618405301,4.703760782
E07000218,North Warwickshire,-0.209791803,0.714845976,0.601161641,1.601392326
E07000219,Nuneaton and Bedworth,0.842507574,1.927380361,4.063789752,5.124240473
E07000220,Rugby,-3.023767824,-1.499044061,0.968894833,2.656697019
E07000221,Stratford-on-Avon,0.94782855,2.647520935,3.620180806,5.16130186
E07000222,Warwick,-4.438781093,-2.537946645,-1.685020771,-0.32483705
E07000223,Adur,0.813825287,2.394221359,1.111654326,2.289147092
E07000224,Arun,0.049414808,1.369650683,1.442889257,2.856899951
E07000225,Chichester,0.945689445,2.876589902,2.293046405,3.707320512
E07000226,Crawley,-2.278242441,-0.438471271,0.241946322,1.598004901
E07000227,Horsham,-2.935866791,-1.43979801,-2.406876098,-0.721117129
E07000228,Mid Sussex,-5.187399489,-3.521046499,-3.926916252,-2.258445519
E07000229,Worthing,-2.749102894,-1.20493894,-0.702187702,1.009301564
E07000234,Bromsgrove,-2.904040092,-1.54207448,-2.711956541,-1.033126294
E07000235,Malvern Hills,-2.040244422,-0.856558402,-1.196185602,0.044538779
E07000236,Redditch,-0.987958215,-0.446297685,1.357070149,0.695593226
E07000237,Worcester,-0.948081041,-0.076431973,1.483677454,2.724830844
E07000238,Wychavon,-0.225247071,0.752654716,-0.052869532,1.299268372
E07000239,Wyre Forest,1.588552716,1.914788102,2.221137263,3.078276619
E08000001,Bolton,3.242109462,4.383550322,5.126184588,6.290241531
E08000002,Bury,2.550822073,3.658290223,3.817023136,4.847149253
E08000003,Manchester,-4.287056247,-2.870913515,-1.646181026,0.691486876
E08000004,Oldham,0.688472405,1.649762637,2.597598576,3.679641442
E08000005,Rochdale,1.418024207,2.260189344,2.612533925,3.729084839
E08000006,Salford,-0.635788387,0.455900208,0.234111716,1.842811822
E08000007,Stockport,1.319981617,2.208474332,1.159296237,2.167283145
E08000008,Tameside,3.52250844,4.801889462,5.169363739,6.503907269
E08000009,Trafford,-1.378071221,-0.285680406,-0.610694938,1.054085766
E08000010,Wigan,-1.372467434,-0.574051157,-1.221009374,-0.357624081
E08000011,Knowsley,10.10431155,10.33440542,9.90775753,10.4641279
E08000012,Liverpool,-0.651196594,-0.065085303,1.34E-03,1.265596016
E08000013,St. Helens,2.722037222,3.425680602,2.663214399,3.46986538
E08000014,Sefton,2.521401265,2.872801736,3.252173761,3.98335551
E08000015,Wirral,1.512839025,2.173324937,2.074664934,2.900026098
E08000016,Barnsley,0.288974352,1.11143958,0.48053943,1.314771825
E08000017,Doncaster,-2.951541302,-2.352947293,-1.516001103,-0.763533346
E08000018,Rotherham,0.825312818,1.3553358,2.591699252,3.405916446
E08000019,Sheffield,-3.548595309,-3.064735592,-3.522814096,-2.720201042
E08000037,Gateshead,-2.718756126,-2.132326331,-1.247408322,-0.17180831
E08000021,Newcastle upon Tyne,1.19412536,1.339736458,1.589268749,2.458485745
E08000022,North Tyneside,0.48712957,1.481386083,1.069229275,2.246333507
E08000023,South Tyneside,2.24021253,2.547076149,1.864694364,2.657675662
E08000024,Sunderland,4.575898732,4.772949704,3.541526849,3.905473642
E08000025,Birmingham,-0.286345363,0.658010635,2.867626797,3.928046036
E08000026,Coventry,3.857842653,4.722347932,-1.610431081,-0.319947047
E08000027,Dudley,-1.190805555,-0.389064976,-0.45729196,0.427347217
E08000028,Sandwell,0.141815061,1.56257314,2.798005814,4.186198835
E08000029,Solihull,1.629692665,2.876248268,2.043925616,3.792481891
E08000030,Walsall,-1.995471944,-0.966128035,-0.821427639,0.46888855
E08000031,Wolverhampton,-0.733328403,0.102369788,2.690155111,3.783010914
E08000032,Bradford,-0.834058607,0.446081494,2.52246343,3.763133201
E08000033,Calderdale,-0.133174316,1.156803612,0.658957475,1.794984719
E08000034,Kirklees,-3.255253443,-2.32414904,-2.573529386,-1.464459879
E08000035,Leeds,3.377632168,4.331311536,4.87023707,6.356768377
E08000036,Wakefield,1.281147173,2.060482882,2.364323517,3.239214651
E09000001,City of London,12.39205613,8.90747095,-16.33679017,-16.09843076
E09000002,Barking and Dagenham,-1.360719541,1.872177217,-0.072364975,3.695384054
E09000003,Barnet,-9.831679558,-7.207795109,-7.623277344,-4.998426458
E09000004,Bexley,-1.982129922,-0.256160658,-3.303996227,-1.121010623
E09000005,Brent,-10.76839562,-8.949148327,8.482178835,10.82443221
E09000006,Bromley,-0.927702201,0.699280845,-1.766088007,0.844478834
E09000007,Camden,-10.16243215,-8.829893131,-18.73835352,-16.53023544
E09000008,Croydon,-4.204864367,-1.410019668,-0.975068331,2.17727099
E09000009,Ealing,-3.315343057,-1.543774777,9.275826857,11.54843258
E09000010,Enfield,-8.604899837,-5.301728542,-3.430631158,-0.732096145
E09000011,Greenwich,-5.90650167,-3.879198048,-6.922028612,-3.74770315
E09000012,Hackney,-6.703324299,-4.975643333,-7.913585303,-4.855982258
E09000013,Hammersmith and Fulham,-9.556453752,-8.484455108,3.295431614,5.812887148
E09000014,Haringey,-15.15284155,-12.84683732,-4.433607119,-2.34159436
E09000015,Harrow,-11.52010141,-9.957974141,3.386793636,5.257296896
E09000016,Havering,-0.098172047,1.59444947,-1.249036663,0.820869171
E09000017,Hillingdon,-2.130146268,-0.149514748,-1.160389079,1.48460759
E09000018,Hounslow,-0.412363844,1.737367171,6.558686383,8.874395771
E09000019,Islington,-6.86184873,-4.633267484,-11.4376164,-8.960195123
E09000020,Kensington and Chelsea,-35.21460571,-33.78306007,-27.75221516,-22.91976515
E09000021,Kingston upon Thames,-4.404289909,-2.276904497,-8.396267051,-5.886920779
E09000022,Lambeth,-2.613667403,-0.319554176,-6.56964211,-2.668452942
E09000023,Lewisham,-2.825370073,-0.656710756,-6.389590423,-3.793886813
E09000024,Merton,-2.328513983,0.571873343,4.616779445,8.168873005
E09000025,Newham,-2.229467213,-0.489700576,-1.950670556,0.670814427
E09000026,Redbridge,-5.178891254,-1.574106608,-3.614522409,0.022729478
E09000027,Richmond upon Thames,-4.979411904,-2.130229629,-4.120811088,-1.898740316
E09000028,Southwark,-5.014929756,-2.29602554,-8.853438065,-5.739889821
E09000029,Sutton,-2.061929082,0.226381352,-2.008672944,0.321002465
E09000030,Tower Hamlets,-6.231378232,-3.441859934,-14.02947691,-11.25546175
E09000031,Waltham Forest,-2.966694769,-0.769972345,-0.854708087,1.50862201
E09000032,Wandsworth,-5.776572633,-2.54585658,0.122042071,3.693943315
E09000033,Westminster,-26.74397689,-24.48547949,-33.08020292,-28.45256733
W06000001,Isle of Anglesey,-2.360296512,-1.296436041,-3.279877566,-3.585142558
W06000002,Gwynedd,-4.985611261,-3.848264544,-6.953420197,-6.869754329
W06000003,Conwy,-1.74099504,-0.763863415,-1.431790581,0.458836298
W06000004,Denbighshire,2.698836331,3.641287083,3.163466748,2.317048457
W06000005,Flintshire,-1.016327138,-0.254871702,-0.071930504,-1.123783204
W06000006,Wrexham,-1.242355292,-0.252520903,-1.142508164,-1.667920778
W06000008,Ceredigion,-2.401161324,-1.455505769,-0.376571979,-0.208728353
W06000009,Pembrokeshire,-3.345134088,-2.25370216,-3.770085212,-3.907983453
W06000010,Carmarthenshire,-3.565842266,-2.475988085,-2.43369201,-2.331312103
W06000011,Swansea,-0.496589947,0.112219984,-0.579830178,-0.453261582
W06000012,Neath Port Talbot,0.072375094,0.689286736,-0.35087252,-0.238092142
W06000013,Bridgend,-1.726450474,-0.950932646,-1.787126824,-1.972508767
W06000014,The Vale of Glamorgan,-0.887404049,0.139848781,-0.906363029,-0.531229381
W06000015,Cardiff,-0.098387435,1.583017833,0.385849251,0.38090239
W06000016,Rhondda Cynon Taf,2.187841877,2.764779654,1.535065127,3.386749948
W06000018,Caerphilly,-1.186625964,-0.600050168,-1.079615934,-1.413931349
W06000019,Blaenau Gwent,-1.244651802,-0.667188646,-1.249484144,-1.452727406
W06000020,Torfaen,0.989365547,1.409096438,0.930447317,0.482713228
W06000021,Monmouthshire,-4.156010917,-2.856268242,-3.63350516,-4.279615958
W06000022,Newport,1.744645557,2.245005038,2.851071299,5.464100568
W06000023,Powys,-3.375994029,-2.275625338,-2.3540101,-2.843218062
W06000024,Merthyr Tydfil,0.491669748,1.38213838,1.767973979,3.611757055
