AREACD,AREANM,SPD V1.0 & Census 2011,SPD V2.0 & Census 2011,SPD V1.0 & Official Estimates 2015,SPD V2.0 & Official Estimates 2015
E07000005,Chiltern,-0.752153732,0.94107497,-0.326960527,1.13138727
E07000006,South Bucks,-4.089747821,-0.601721317,-3.166098987,-0.546613517
E07000007,Wycombe,-2.374605766,-0.623191101,-1.632533593,0.023229014
E07000008,Cambridge,-4.169928426,-3.711738189,1.974087102,3.237252984
E07000009,East Cambridgeshire,-7.100956617,-5.278397278,-3.980952069,-2.753882156
E07000010,Fenland,-0.243803982,0.844729262,2.894439913,3.954909855
E07000011,Huntingdonshire,-5.375452829,-3.943542566,-2.308954519,-1.157281627
E07000012,South Cambridgeshire,-2.528880815,-0.091259541,-1.932437355,-0.103485674
E07000026,Allerdale,-0.3392547,0.359609998,-0.382413925,0.519473828
E07000027,Barrow-in-Furness,3.41145579,3.877837999,4.600412736,5.017090452
E07000028,Carlisle,-0.686030129,0.12016942,0.744030291,1.252148443
E07000029,Copeland,-2.615428738,-2.040914659,-2.127638734,-1.662658054
E07000030,Eden,-2.629301574,-1.736272455,-2.019389593,-1.241504571
E07000031,South Lakeland,-1.751427914,-0.50964971,-1.320113546,1.26E-02
E07000032,Amber Valley,-1.83069979,-0.830434282,-1.819231258,-0.967620125
E07000033,Bolsover,-0.980926069,-0.125041162,-0.546735859,0.307013143
E07000034,Chesterfield,-1.030629909,-0.461734705,-0.885097204,0.247513807
E07000035,Derbyshire Dales,-2.782852224,-1.425924363,-1.590866836,-0.675888545
E07000036,Erewash,-1.449069962,-0.37795484,-1.691143172,-0.778440138
E07000037,High Peak,-0.347299142,0.725189541,-0.620296776,0.584544771
E07000038,North East Derbyshire,-1.104999621,-0.396412374,-0.758376301,-0.372622028
E07000039,South Derbyshire,-5.065217428,-3.417725136,-5.493710908,-3.893025352
E07000040,East Devon,1.231097205,2.410332747,-0.779068038,0.435709828
E07000041,Exeter,0.559669217,1.36098214,-6.5907338,-4.935984271
E07000042,Mid Devon,-1.190661058,0.208260513,-1.365898534,-0.499869425
E07000043,North Devon,3.391054041,4.377637749,2.507942105,3.216557321
E07000044,South Hams,3.163356445,4.16469244,1.281821647,2.284818085
E07000045,Teignbridge,1.913137497,3.104733781,0.327558005,1.631442333
E07000046,Torridge,1.42961865,2.459559161,-0.4689661,0.464029589
E07000047,West Devon,-1.087272211,0.558906873,-1.663099007,-0.821023476
E07000048,Christchurch,3.41E-03,1.555021439,-0.13336169,0.830176515
E07000049,East Dorset,1.129591729,2.411171637,0.916545014,1.740882504
E07000050,North Dorset,-3.52237927,-1.936473969,-4.070853751,-2.121007434
E07000051,Purbeck,-2.603953828,-0.712814079,-2.396105808,-0.676006307
E07000052,West Dorset,-0.405336268,0.463006043,0.425344987,1.465978928
E07000053,Weymouth and Portland,-0.371454877,-0.09035392,1.623885131,2.389395182
E07000061,Eastbourne,-2.908811274,-1.752196801,-1.647313522,-0.255397472
E07000062,Hastings,-2.819780049,-1.920929897,-0.695368316,0.411143236
E07000063,Lewes,-3.541170298,-1.90897756,-3.029365383,-1.796503059
E07000064,Rother,-2.410364314,-0.810676789,-2.739230457,-1.441792935
E07000065,Wealden,-4.371361533,-2.584375267,-4.003751744,-2.577199645
E07000066,Basildon,0.545515552,2.02740574,1.864004966,3.596602761
E07000067,Braintree,-2.557611107,-1.101996857,-2.150534744,-0.981174677
E07000068,Brentwood,-1.742225807,0.348889582,-0.716105687,1.578443288
E07000069,Castle Point,4.233395682,4.631089533,3.387705352,4.176396823
E07000070,Chelmsford,-1.319659673,-0.078713162,-1.120780199,0.225482365
E07000071,Colchester,1.52998478,3.107220519,0.663341347,2.44618256
E07000072,Epping Forest,1.464241286,3.858721981,1.350823546,4.346347282
E07000073,Harlow,4.878161243,5.9001,6.806861459,8.340990965
E07000074,Maldon,1.892241312,3.105080361,1.045324624,0.60216963
E07000075,Rochford,-0.871922434,0.292604654,-1.540609025,0.061470701
E07000076,Tendring,4.604100318,5.536531405,4.767157947,5.826011444
E07000077,Uttlesford,-3.981740419,-1.749989257,-4.238879785,-2.688210628
E07000078,Cheltenham,-4.913866307,-3.8963271,-1.876742545,-0.393555668
E07000079,Cotswold,-2.354276964,-0.895927696,-0.067219279,1.419288483
E07000080,Forest of Dean,0.281373936,1.556536968,-0.694518468,0.65002281
E07000081,Gloucester,-0.841392513,0.329299081,0.703583677,2.212365437
E07000082,Stroud,-0.275548159,0.964418475,-0.259444718,0.8989406
E07000083,Tewkesbury,-1.087819313,0.930135385,-2.360477453,-0.935532149
E07000084,Basingstoke and Deane,-1.572233641,0.589709446,0.190035069,1.753591134
E07000085,East Hampshire,0.060834951,1.767041172,0.871279324,2.054224692
E07000086,Eastleigh,-3.91262354,-1.989624633,-3.189349755,-1.98510405
E07000087,Fareham,-1.096436372,7.32E-03,-2.222586184,-1.041481008
E07000088,Gosport,-3.034719458,-2.298309994,-2.880115657,-2.107448793
E07000089,Hart,0.371914966,2.191962216,0.543382427,2.065549946
E07000090,Havant,0.326617546,0.777918879,-0.556161713,0.252800823
E07000091,New Forest,-0.519976606,0.836040728,-1.07075693,-0.071261945
E07000092,Rushmoor,-0.022666211,1.699970895,3.113611879,4.441400063
E07000093,Test Valley,-2.43936235,-0.829046001,0.270988977,1.682841617
E07000094,Winchester,-3.375108924,-1.336857318,-1.599047031,-0.463452556
E07000095,Broxbourne,3.50E-03,1.780445414,2.11636042,3.894443237
E07000096,Dacorum,-3.20912524,-1.475836248,-2.864833604,-1.431876406
E07000242,East Hertfordshire,-4.266929675,-1.690378865,-3.97709357,-1.870443268
E07000098,Hertsmere,0.073578418,1.837823564,2.586809175,4.622591544
E07000099,North Hertfordshire,-2.736819773,-0.921280185,-1.92872802,-0.567565149
E07000240,St Albans,-1.888318207,-0.045347469,0.019070876,1.94972463
E07000243,Stevenage,-0.16753814,1.383163565,1.607794774,3.052918406
E07000102,Three Rivers,-0.788597425,1.00213694,-0.522749407,1.710978356
E07000103,Watford,-3.99200549,-0.894759891,1.140120619,4.684335224
E07000241,Welwyn Hatfield,-0.887817176,0.824190288,-5.325231164,-3.472737745
E07000105,Ashford,-0.296733024,1.590433407,-0.616058004,0.904341452
E07000106,Canterbury,-1.259596062,-0.1796331,-4.064286075,-2.545930114
E07000107,Dartford,-5.72827173,-3.618386249,-5.774565711,-3.280860031
E07000108,Dover,-4.117000038,-3.104959164,-5.546889213,-3.864043835
E07000109,Gravesham,-3.080783966,-1.617572441,-2.480321392,-0.749327938
E07000110,Maidstone,-3.039376939,-1.25032984,-4.839162282,-3.471032652
E07000111,Sevenoaks,-2.166672042,-0.041283541,-3.802713466,-2.404839811
E07000112,Shepway,-3.476607858,-2.252599589,-5.049411335,-3.800808014
E07000113,Swale,-0.800722478,0.898254146,-1.389618713,-0.025265804
E07000114,Thanet,1.889281237,3.130112276,0.530090549,2.202275046
E07000115,Tonbridge and Malling,-2.885164859,-1.397226782,-4.351991509,-2.802448286
E07000116,Tunbridge Wells,-10.0126017,-9.138293934,-8.909506877,-7.716319663
E07000117,Burnley,4.940992257,5.591023899,6.293648799,6.978799149
E07000118,Chorley,-4.122723918,-2.579564368,-4.512836688,-3.030275093
E07000119,Fylde,-0.34543736,1.144261256,-1.148600126,0.374405629
E07000120,Hyndburn,3.737765029,4.377946056,4.951920393,5.802044128
E07000121,Lancaster,4.634589841,5.17121421,-0.243699632,0.579361451
E07000122,Pendle,0.773432479,1.378648052,3.448640237,4.298094857
E07000123,Preston,3.244284183,4.326878796,3.948257947,4.683275204
E07000124,Ribble Valley,-1.591722899,-0.363576937,-1.504689863,-0.441897723
E07000125,Rossendale,0.885372473,1.871792786,0.793228736,2.050155039
E07000126,South Ribble,0.700382681,1.166804635,1.625870726,2.226995383
E07000127,West Lancashire,2.98050076,3.791752455,3.574596834,4.629276982
E07000128,Wyre,0.998814256,2.364973665,-0.40835506,0.409845402
E07000129,Blaby,-1.084988612,-1.39E-02,-1.3688573,-0.286307993
E07000130,Charnwood,1.162926836,2.252001293,-3.485513106,-2.241612572
E07000131,Harborough,-3.553445825,-1.689562874,-4.248143881,-2.857742215
E07000132,Hinckley and Bosworth,-0.354891183,0.784496205,-0.836068369,0.421041609
E07000133,Melton,-1.967528585,-0.935063064,-0.565411415,0.269855519
E07000134,North West Leicestershire,-2.304596677,-1.263415961,-2.988706798,-1.767659421
E07000135,Oadby and Wigston,0.754166805,1.645190211,1.953920877,3.957641766
E07000136,Boston,3.036492101,3.965152682,6.737708432,7.774278935
E07000137,East Lindsey,4.472634266,5.630962502,3.680701074,4.737583041
E07000138,Lincoln,2.960240816,3.217273051,3.13585382,3.949726699
E07000139,North Kesteven,-1.426652523,0.344521435,-1.99995987,-0.516071492
E07000140,South Holland,-1.93260582,-0.668907721,-0.780009478,0.450074484
E07000141,South Kesteven,-0.784856033,0.529349958,0.377960728,1.32580635
E07000142,West Lindsey,-0.318869634,0.99875832,-1.134890194,0.051105369
E07000143,Breckland,-4.794275392,-3.503267994,-2.550917491,-1.128778027
E07000144,Broadland,-1.488013314,-0.593105893,-0.835692676,0.09945642
E07000145,Great Yarmouth,2.335415606,2.750712727,5.113936648,5.626159127
E07000146,King's Lynn and West Norfolk,-2.083147164,-0.567929393,0.129968841,1.185964978
E07000147,North Norfolk,-3.628931168,-2.723309709,-4.250915209,-3.50997355
E07000148,Norwich,-0.902265409,-0.116023222,1.36855897,2.601675463
E07000149,South Norfolk,-3.99623494,-2.712955499,-3.021224605,-1.647940768
E07000150,Corby,2.515251681,4.290880635,4.090543204,5.631836393
E07000151,Daventry,0.334079394,1.714520534,0.210544275,1.353206587
E07000152,East Northamptonshire,-3.266826744,-2.126359219,-2.69723462,-1.221045413
E07000153,Kettering,1.177583442,2.43215598,2.810553245,3.946164076
E07000154,Northampton,3.085769381,4.282748689,6.381694259,7.68376571
E07000155,South Northamptonshire,1.198045053,2.941354269,0.289983635,1.862869545
E07000156,Wellingborough,3.375084554,4.245444027,6.827635956,7.531166477
E07000163,Craven,-1.591038081,-0.368979098,-0.595012654,0.425009039
E07000164,Hambleton,-3.69721341,-2.066035878,-4.198176385,-3.126378899
E07000165,Harrogate,-3.209642411,-1.821352934,0.139583114,1.358331517
E07000166,Richmondshire,-2.442434299,2.741443725,-7.740276511,-6.139269563
E07000167,Ryedale,-3.3216668,-2.158609445,-2.383141537,-1.153033532
E07000168,Scarborough,1.259839273,1.891262417,2.211555824,2.76937111
E07000169,Selby,-1.025067951,0.341036011,0.066594487,1.221534289
E07000170,Ashfield,-1.296179269,-0.309331088,-0.972819638,-0.083384545
E07000171,Bassetlaw,-1.576701231,-0.657924957,-0.534088237,0.162796918
E07000172,Broxtowe,-1.117406322,-0.210634069,-2.3429347,-1.280746089
E07000173,Gedling,-1.51540063,-0.371647712,-0.740950492,0.14677869
E07000174,Mansfield,-0.367929873,0.076717262,1.622442057,2.345403446
E07000175,Newark and Sherwood,-0.839037112,0.237893319,-0.495216851,0.580741718
E07000176,Rushcliffe,-4.521326826,-3.18200158,-5.369353746,-3.953433253
E07000177,Cherwell,-1.888432861,-0.415040171,-0.297786993,1.170921066
E07000178,Oxford,3.837380591,4.338048834,0.766675403,2.614691418
E07000179,South Oxfordshire,-0.96485125,0.81013394,0.23924529,1.955622372
E07000180,Vale of White Horse,1.62E-02,1.714150893,-2.064765849,-0.29828699
E07000181,West Oxfordshire,-1.189468229,1.158248583,-0.730365174,0.908062236
E07000187,Mendip,0.294850307,0.980339876,1.812367542,2.822491515
E07000188,Sedgemoor,0.378249899,1.206117628,0.844583368,1.985654914
E07000189,South Somerset,-0.463561649,0.674548022,1.032015573,2.164159462
E07000190,Taunton Deane,-0.402263829,0.169218046,0.451853669,1.328306336
E07000191,West Somerset,-0.669798131,0.264145705,2.191677788,3.180547711
E07000192,Cannock Chase,-3.060987873,-2.220223096,-2.435071403,-1.644959594
E07000193,East Staffordshire,-2.85117552,-1.939663353,0.890802602,1.622331819
E07000194,Lichfield,-3.271032314,-1.7776996,-2.584608664,-1.323357885
E07000195,Newcastle-under-Lyme,-3.479229531,-3.002568512,-5.884719158,-4.8277613
E07000196,South Staffordshire,-3.900975585,-2.920815786,-5.941068528,-4.771171336
E07000197,Stafford,-4.754182227,-3.6831165,-4.491157223,-3.626998238
E07000198,Staffordshire Moorlands,-2.297420074,-1.552948176,-2.210719061,-1.325094545
E07000199,Tamworth,0.372627916,1.015677262,2.005755389,2.533697438
E07000200,Babergh,-1.729905792,-0.771746686,-0.768153968,-0.146664199
E07000201,Forest Heath,-13.99392603,-11.97367612,-12.81429091,-10.82666349
E07000202,Ipswich,-3.861366552,-2.984619317,3.05646222,3.986427504
E07000203,Mid Suffolk,-2.938706427,-1.405100634,-2.818665564,-2.060236107
E07000204,St Edmundsbury,-7.4524085,-6.085102222,-6.232834292,-5.338899225
E07000205,Suffolk Coastal,-2.714608418,-1.180321732,-0.7389752,0.163490077
E07000206,Waveney,0.75212838,1.485808223,1.925836149,2.553703867
E07000207,Elmbridge,-5.492553408,-3.093076176,0.597917283,2.666587754
E07000208,Epsom and Ewell,-3.070716473,-0.603254184,-2.413492199,-0.163661649
E07000209,Guildford,0.034575532,1.755010164,-3.901971817,-2.553916166
E07000210,Mole Valley,-3.116943558,-1.4004214,0.501479001,1.542427627
E07000211,Reigate and Banstead,-5.050265435,-3.103017893,-3.427796718,-0.782037108
E07000212,Runnymede,-4.536396417,-1.647567201,-5.887358496,-3.538912051
E07000213,Spelthorne,-2.338793081,0.636452883,1.104572407,3.458225397
E07000214,Surrey Heath,-2.134093228,0.172778052,-0.035286846,1.719768133
E07000215,Tandridge,-3.393420073,-1.466146575,-2.420336943,-0.631226875
E07000216,Waverley,-2.666503686,-1.763767065,-0.450957043,0.706941362
E07000217,Woking,-3.942291837,-2.148392296,2.666341927,4.789875188
E07000218,North Warwickshire,-0.21363258,0.727933065,0.612167447,1.63070992
E07000219,Nuneaton and Bedworth,0.857931837,1.962666003,4.138187847,5.218052838
E07000220,Rugby,-3.07912565,-1.526487907,0.986632939,2.705334672
E07000221,Stratford-on-Avon,0.965180983,2.695990597,3.686457501,5.255792729
E07000222,Warwick,-4.520044367,-2.584410268,-1.715869398,-0.330784025
E07000223,Adur,0.828724446,2.438053722,1.13200601,2.331055801
E07000224,Arun,0.050319473,1.394725652,1.469305046,2.909202832
E07000225,Chichester,0.963002716,2.929253258,2.335026501,3.775192523
E07000226,Crawley,-2.319951513,-0.446498612,0.24637577,1.627260479
E07000227,Horsham,-2.989615363,-1.466157206,-2.450940139,-0.734319028
E07000228,Mid Sussex,-5.282368142,-3.585508287,-3.998808527,-2.299792157
E07000229,Worthing,-2.799432274,-1.226998438,-0.715043049,1.027779418
E07000234,Bromsgrove,-2.957205995,-1.570306108,-2.761605861,-1.05204032
E07000235,Malvern Hills,-2.077596329,-0.872239901,-1.218084848,0.045354175
E07000236,Redditch,-1.006045324,-0.454468309,1.381914799,0.708327844
E07000237,Worcester,-0.965438096,-0.077831256,1.510839975,2.774715862
E07000238,Wychavon,-0.229370796,0.766433991,-0.053837444,1.323054812
E07000239,Wyre Forest,1.617635248,1.94984321,2.261800878,3.134632368
E08000001,Bolton,3.301464592,4.463802455,5.220032546,6.405400536
E08000002,Bury,2.597521414,3.725264609,3.886903535,4.935888753
E08000003,Manchester,-4.365541808,-2.923472951,-1.676318592,0.704146317
E08000004,Oldham,0.701076658,1.679965774,2.645154281,3.747006716
E08000005,Rochdale,1.443984777,2.301567908,2.66036306,3.797355302
E08000006,Salford,-0.647428124,0.464246631,0.238397732,1.876549219
E08000007,Stockport,1.344147267,2.248906119,1.180520128,2.206960823
E08000008,Tameside,3.586996993,4.889800366,5.264002201,6.622977974
E08000009,Trafford,-1.40330035,-0.290910519,-0.621875276,1.07338351
E08000010,Wigan,-1.39759397,-0.584560636,-1.243363082,-0.364171307
E08000011,Knowsley,10.28929689,10.52360322,10.08914445,10.6557006
E08000012,Liverpool,-0.663118418,-0.066276857,1.37E-03,1.288765998
E08000013,St. Helens,2.771871096,3.488396472,2.71197137,3.533390166
E08000014,Sefton,2.567561983,2.92539574,3.311713143,4.05628105
E08000015,Wirral,1.540535423,2.213113225,2.112646997,2.953118514
E08000016,Barnsley,0.294264769,1.131787333,0.489336937,1.338842096
E08000017,Doncaster,-3.005576836,-2.396024029,-1.543755392,-0.777511782
E08000018,Rotherham,0.840422286,1.380148698,2.639146955,3.468270483
E08000019,Sheffield,-3.613561448,-3.120843438,-3.587308244,-2.770001299
E08000037,Gateshead,-2.768529931,-2.171364034,-1.270245331,-0.174953702
E08000021,Newcastle upon Tyne,1.215986888,1.36426377,1.61836439,2.503494633
E08000022,North Tyneside,0.496047726,1.508506655,1.08880426,2.287458403
E08000023,South Tyneside,2.281225367,2.593706912,1.898832377,2.706331232
E08000024,Sunderland,4.659672296,4.860330791,3.606363582,3.976973355
E08000025,Birmingham,-0.291587649,0.670057207,2.920126061,3.999958995
E08000026,Coventry,3.928470358,4.808802624,-1.639914153,-0.325804498
E08000027,Dudley,-1.212606305,-0.396187809,-0.465663862,0.435170904
E08000028,Sandwell,0.14441135,1.591180049,2.849230487,4.262837942
E08000029,Solihull,1.65952837,2.92890537,2.081344917,3.861913
E08000030,Walsall,-2.032004177,-0.983815486,-0.836465979,0.477472758
E08000031,Wolverhampton,-0.746753861,0.10424393,2.7394053,3.852268632
E08000032,Bradford,-0.849328189,0.45424816,2.568643593,3.832027006
E08000033,Calderdale,-0.135612414,1.17798187,0.671021382,1.827846519
E08000034,Kirklees,-3.314849207,-2.366698549,-2.620644443,-1.491270574
E08000035,Leeds,3.439468389,4.410607303,4.959399251,6.473145327
E08000036,Wakefield,1.304601858,2.098205306,2.407608523,3.298516784
E09000001,City of London,12.6189245,9.070545054,-16.63587702,-16.39315383
E09000002,Barking and Dagenham,-1.385631003,1.906452223,-0.073689801,3.763037538
E09000003,Barnet,-10.01167367,-7.339752286,-7.762840989,-5.089935475
E09000004,Bexley,-2.018417895,-0.260850336,-3.364484352,-1.141533597
E09000005,Brent,-10.96553872,-9.112985441,8.637466876,11.02260121
E09000006,Bromley,-0.94468617,0.712082975,-1.798420778,0.859939185
E09000007,Camden,-10.34848154,-8.991546974,-19.08140715,-16.8328638
E09000008,Croydon,-4.281845194,-1.435833695,-0.992919458,2.21713152
E09000009,Ealing,-3.376038915,-1.572037535,9.44564466,11.75985626
E09000010,Enfield,-8.7624346,-5.398790282,-3.493437661,-0.745499043
E09000011,Greenwich,-6.014635334,-3.950216719,-7.0487541,-3.816314469
E09000012,Hackney,-6.826045844,-5.066735247,-8.058463781,-4.944883468
E09000013,Hammersmith and Fulham,-9.73140915,-8.639784821,3.355762943,5.919306957
E09000014,Haringey,-15.43025318,-13.08203162,-4.514775669,-2.384463251
E09000015,Harrow,-11.73100641,-10.1402804,3.44879758,5.3535452
E09000016,Havering,-0.099969338,1.623639957,-1.271903483,0.835897287
E09000017,Hillingdon,-2.16914406,-0.152251999,-1.181632977,1.51178714
E09000018,Hounslow,-0.419913222,1.769174133,6.678759961,9.036864349
E09000019,Islington,-6.987472472,-4.71809133,-11.6470113,-9.124234478
E09000020,Kensington and Chelsea,-35.8592994,-34.40154564,-28.26029065,-23.33937024
E09000021,Kingston upon Thames,-4.484921733,-2.318589074,-8.549982256,-5.994695964
E09000022,Lambeth,-2.661517289,-0.325404435,-6.68991626,-2.717305818
E09000023,Lewisham,-2.87709572,-0.668733531,-6.506568265,-3.863343642
E09000024,Merton,-2.371143405,0.582342952,4.701301435,8.318425178
E09000025,Newham,-2.270283329,-0.498665801,-1.986382584,0.683095406
E09000026,Redbridge,-5.273704142,-1.602924667,-3.680695513,0.0231456
E09000027,Richmond upon Thames,-5.070572811,-2.169228946,-4.196253105,-1.933501628
E09000028,Southwark,-5.106740908,-2.338060177,-9.015522958,-5.844973227
E09000029,Sutton,-2.099677983,0.230525843,-2.045446855,0.326879239
E09000030,Tower Hamlets,-6.345459594,-3.504872009,-14.28632247,-11.46152184
E09000031,Waltham Forest,-3.021007727,-0.784068664,-0.870355711,1.536241205
E09000032,Wandsworth,-5.882327612,-2.592465015,0.124276364,3.761570422
E09000033,Westminster,-27.23359398,-24.933749,-33.68582088,-28.97346455
W06000001,Isle of Anglesey,-2.403507794,-1.320170628,-3.339924138,-3.650777789
W06000002,Gwynedd,-5.076885664,-3.918716897,-7.080720389,-6.995522803
W06000003,Conwy,-1.77286842,-0.777847894,-1.45800318,0.467236473
W06000004,Denbighshire,2.748245453,3.707950183,3.221382122,2.359467972
W06000005,Flintshire,-1.034933613,-0.259537782,-0.073247377,-1.144356938
W06000006,Wrexham,-1.265099792,-0.257143946,-1.163424707,-1.698456346
W06000008,Ceredigion,-2.445120741,-1.482152536,-0.383466095,-0.212549661
W06000009,Pembrokeshire,-3.406375348,-2.294961959,-3.839106292,-3.979529114
W06000010,Carmarthenshire,-3.631124155,-2.521317397,-2.478246984,-2.373992751
W06000011,Swansea,-0.505681299,0.114274458,-0.590445457,-0.461559698
W06000012,Neath Port Talbot,0.073700105,0.701905898,-0.357296142,-0.242451029
W06000013,Bridgend,-1.758057579,-0.968341907,-1.819844765,-2.0086206
W06000014,The Vale of Glamorgan,-0.903650256,0.142409071,-0.922956329,-0.540954897
W06000015,Cardiff,-0.10018867,1.611999035,0.392913211,0.387875785
W06000016,Rhondda Cynon Taf,2.227895934,2.815396037,1.563168432,3.448753092
W06000018,Caerphilly,-1.208350196,-0.611035625,-1.099381072,-1.439816989
W06000019,Blaenau Gwent,-1.267438346,-0.679403245,-1.272359156,-1.479323307
W06000020,Torfaen,1.007478421,1.434893563,0.947481541,0.491550532
W06000021,Monmouthshire,-4.232097357,-2.908559558,-3.700025792,-4.357965306
W06000022,Newport,1.776585769,2.286105614,2.903267472,5.564134945
W06000023,Powys,-3.43780026,-2.317286497,-2.397106293,-2.895270461
W06000024,Merthyr Tydfil,0.500671024,1.407441968,1.800341277,3.677879532
