AREACD,AREANM,SPD V1.0 & Census 2011,SPD V2.0 & Census 2011,SPD V1.0 & Official Estimates 2015,SPD V2.0 & Official Estimates 2015
E06000047,County Durham,0.39223758,1.037291712,0.197224238,0.773422993
E06000057,Northumberland,-0.9820381,-0.404546146,-0.377426302,0.16860961
E06000049,Cheshire East,-0.962231349,0.058183211,0.765741895,1.727548674
E06000050,Cheshire West and Chester,2.226374217,2.963261053,3.831182883,5.030825517
E06000051,Shropshire,-5.977684993,-4.834774399,-4.84253823,-3.68782283
E06000052,Cornwall,1.309279048,2.106932903,-0.518247797,0.273140693
E06000053,Isles of Scilly,-3.093473213,-2.907864872,-7.62426681,-6.451302686
E06000054,Wiltshire,-2.404273928,-0.77036323,-1.848088689,-0.39956403
E06000055,Bedford,0.07529875,1.236802766,2.411121016,3.854022411
E06000056,Central Bedfordshire,-0.7999558,0.822459625,-2.677004635,-1.007234228
E07000004,Aylesbury Vale,-3.338249794,-1.625684679,-5.662639484,-3.867785009
E07000005,Chiltern,-0.626794777,0.784229142,-0.272467106,0.942822725
E07000006,South Bucks,-3.408123184,-0.501434431,-2.638415823,-0.455511264
E07000007,Wycombe,-1.978838139,-0.519325917,-1.360444661,0.019357512
E07000008,Cambridge,-3.474940355,-3.093115157,1.645072585,2.69771082
E07000009,East Cambridgeshire,-5.917463848,-4.398664399,-3.317460058,-2.294901797
E07000010,Fenland,-0.203169985,0.703941052,2.412033261,3.295758213
E07000011,Huntingdonshire,-4.479544024,-3.286285472,-1.924128766,-0.964401356
E07000012,South Cambridgeshire,-2.10740068,-0.076049618,-1.610364463,-0.086238062
E07000026,Allerdale,-0.28271225,0.299674999,-0.318678271,0.432894857
E07000027,Barrow-in-Furness,2.842879825,3.231531666,3.83367728,4.18090871
E07000028,Carlisle,-0.571691774,0.100141183,0.620025242,1.043457036
E07000029,Copeland,-2.179523948,-1.700762216,-1.773032278,-1.385548379
E07000030,Eden,-2.191084645,-1.446893713,-1.682824661,-1.034587143
E07000031,South Lakeland,-1.459523262,-0.424708092,-1.100094622,1.05E-02
E07000032,Amber Valley,-1.525583158,-0.692028569,-1.516026049,-0.806350104
E07000033,Bolsover,-0.817438391,-0.104200968,-0.455613216,0.255844285
E07000034,Chesterfield,-0.858858257,-0.384778921,-0.737581004,0.206261506
E07000035,Derbyshire Dales,-2.31904352,-1.188270302,-1.325722363,-0.563240454
E07000036,Erewash,-1.207558302,-0.314962367,-1.409285977,-0.648700115
E07000037,High Peak,-0.289415952,0.604324617,-0.51691398,0.487120642
E07000038,North East Derbyshire,-0.920833017,-0.330343645,-0.63198025,-0.310518357
E07000039,South Derbyshire,-4.221014523,-2.84810428,-4.578092424,-3.244187793
E07000040,East Devon,1.025914337,2.008610623,-0.649223365,0.363091524
E07000041,Exeter,0.466391014,1.134151783,-5.492278167,-4.113320226
E07000042,Mid Devon,-0.992217549,0.173550428,-1.138248778,-0.416557854
E07000043,North Devon,2.825878368,3.648031457,2.089951754,2.680464434
E07000044,South Hams,2.636130371,3.470577034,1.068184706,1.90401507
E07000045,Teignbridge,1.594281248,2.587278151,0.272965004,1.359535278
E07000046,Torridge,1.191348875,2.049632634,-0.390805084,0.386691324
E07000047,West Devon,-0.906060176,0.465755727,-1.385915839,-0.68418623
E07000048,Christchurch,2.85E-03,1.295851199,-0.111134742,0.691813762
E07000049,East Dorset,0.941326441,2.009309697,0.763787512,1.45073542
E07000050,North Dorset,-2.935316058,-1.613728308,-3.392378126,-1.767506195
E07000051,Purbeck,-2.169961523,-0.594011733,-1.99675484,-0.563338589
E07000052,West Dorset,-0.337780224,0.385838369,0.354454156,1.221649106
E07000053,Weymouth and Portland,-0.309545731,-0.075294933,1.353237609,1.991162652
E07000061,Eastbourne,-2.424009395,-1.460164,-1.372761269,-0.212831227
E07000062,Hastings,-2.349816707,-1.600774914,-0.579473597,0.342619363
E07000063,Lewes,-2.950975248,-1.590814633,-2.524471152,-1.497085882
E07000064,Rother,-2.008636928,-0.675563991,-2.282692047,-1.201494112
E07000065,Wealden,-3.642801278,-2.153646056,-3.336459786,-2.147666371
E07000066,Basildon,0.454596293,1.689504783,1.553337472,2.997168967
E07000067,Braintree,-2.131342589,-0.918330714,-1.792112287,-0.817645564
E07000068,Brentwood,-1.451854839,0.290741318,-0.596754739,1.315369407
E07000069,Castle Point,3.527829735,3.859241278,2.823087794,3.480330686
E07000070,Chelmsford,-1.099716394,-0.065594301,-0.933983499,0.187901971
E07000071,Colchester,1.274987317,2.589350432,0.552784456,2.038485467
E07000072,Epping Forest,1.220201072,3.215601651,1.125686288,3.621956068
E07000073,Harlow,4.065134369,4.91675,5.672384549,6.950825804
E07000074,Maldon,1.57686776,2.587566967,0.871103853,0.501808025
E07000075,Rochford,-0.726602029,0.243837211,-1.283840854,0.051225585
E07000076,Tendring,3.836750265,4.613776171,3.972631623,4.855009537
E07000077,Uttlesford,-3.318117016,-1.458324381,-3.532399821,-2.240175523
E07000078,Cheltenham,-4.094888589,-3.24693925,-1.563952121,-0.327963056
E07000079,Cotswold,-1.96189747,-0.746606413,-0.056016065,1.182740402
E07000080,Forest of Dean,0.23447828,1.29711414,-0.57876539,0.541685675
E07000081,Gloucester,-0.701160427,0.274415901,0.586319731,1.843637864
E07000082,Stroud,-0.229623466,0.803682063,-0.216203931,0.749117167
E07000083,Tewkesbury,-0.906516094,0.775112821,-1.967064544,-0.779610124
E07000084,Basingstoke and Deane,-1.310194701,0.491424538,0.158362557,1.461325945
E07000085,East Hampshire,0.050695793,1.47253431,0.726066103,1.71185391
E07000086,Eastleigh,-3.260519616,-1.658020527,-2.657791463,-1.654253375
E07000087,Fareham,-0.913696977,6.10E-03,-1.852155153,-0.86790084
E07000088,Gosport,-2.528932881,-1.915258328,-2.400096381,-1.756207327
E07000089,Hart,0.309929138,1.82663518,0.452818689,1.721291622
E07000090,Havant,0.272181288,0.648265732,-0.463468094,0.210667353
E07000091,New Forest,-0.433313838,0.696700606,-0.892297442,-0.059384954
E07000092,Rushmoor,-0.018888509,1.416642412,2.594676566,3.701166719
E07000093,Test Valley,-2.032801959,-0.690871668,0.225824147,1.402368014
E07000094,Winchester,-2.81259077,-1.114047765,-1.332539193,-0.386210464
E07000095,Broxbourne,2.91E-03,1.483704511,1.763633684,3.245369364
E07000096,Dacorum,-2.674271033,-1.22986354,-2.387361337,-1.193230338
E07000242,East Hertfordshire,-3.555774729,-1.408649054,-3.314244641,-1.558702723
E07000098,Hertsmere,0.061315348,1.531519637,2.155674313,3.85215962
E07000099,North Hertfordshire,-2.280683145,-0.767733488,-1.60727335,-0.472970957
E07000240,St Albans,-1.573598506,-0.037789558,0.015892397,1.624770525
E07000243,Stevenage,-0.139615117,1.152636304,1.339828978,2.544098672
E07000102,Three Rivers,-0.65716452,0.835114116,-0.435624506,1.425815297
E07000103,Watford,-3.326671242,-0.745633242,0.950100516,3.903612687
E07000241,Welwyn Hatfield,-0.739847647,0.68682524,-4.437692637,-2.893948121
E07000105,Ashford,-0.24727752,1.325361172,-0.51338167,0.753617877
E07000106,Canterbury,-1.049663385,-0.14969425,-3.386905062,-2.121608428
E07000107,Dartford,-4.773559775,-3.015321874,-4.812138092,-2.734050026
E07000108,Dover,-3.430833365,-2.58746597,-4.622407678,-3.220036529
E07000109,Gravesham,-2.567319972,-1.347977035,-2.066934493,-0.624439949
E07000110,Maidstone,-2.532814116,-1.041941533,-4.032635235,-2.89252721
E07000111,Sevenoaks,-1.805560035,-0.034402951,-3.168927889,-2.004033176
E07000112,Shepway,-2.897173215,-1.877166324,-4.207842779,-3.167340012
E07000113,Swale,-0.667268732,0.748545122,-1.158015594,-0.021054836
E07000114,Thanet,1.574401031,2.608426897,0.441742124,1.835229205
E07000115,Tonbridge and Malling,-2.40430405,-1.164355652,-3.626659591,-2.335373571
E07000116,Tunbridge Wells,-8.34383475,-7.615244945,-7.424589064,-6.430266386
E07000117,Burnley,4.117493548,4.659186583,5.244707332,5.815665957
E07000118,Chorley,-3.435603265,-2.149636974,-3.76069724,-2.525229244
E07000119,Fylde,-0.287864467,0.953551047,-0.957166772,0.312004691
E07000120,Hyndburn,3.114804191,3.64828838,4.126600327,4.835036774
E07000121,Lancaster,3.862158201,4.309345175,-0.203083027,0.482801209
E07000122,Pendle,0.644527066,1.148873377,2.873866864,3.581745714
E07000123,Preston,2.703570153,3.60573233,3.290214956,3.902729337
E07000124,Ribble Valley,-1.326435749,-0.302980781,-1.253908219,-0.368248102
E07000125,Rossendale,0.737810394,1.559827321,0.661023947,1.708462532
E07000126,South Ribble,0.583652234,0.972337196,1.354892272,1.855829486
E07000127,West Lancashire,2.483750633,3.159793713,2.978830695,3.857730819
E07000128,Wyre,0.832345214,1.970811388,-0.340295884,0.341537835
E07000129,Blaby,-0.904157177,-1.16E-02,-1.140714417,-0.238589995
E07000130,Charnwood,0.969105696,1.876667744,-2.904594255,-1.868010477
E07000131,Harborough,-2.961204855,-1.407969062,-3.540119901,-2.381451846
E07000132,Hinckley and Bosworth,-0.295742653,0.653746837,-0.696723641,0.350868008
E07000133,Melton,-1.639607155,-0.77921922,-0.471176179,0.224879599
E07000134,North West Leicestershire,-1.920497231,-1.052846635,-2.490588998,-1.473049518
E07000135,Oadby and Wigston,0.628472338,1.370991842,1.628267398,3.298034805
E07000136,Boston,2.530410084,3.304293902,5.614757027,6.478565779
E07000137,East Lindsey,3.727195222,4.692468751,3.067250895,3.947985868
E07000138,Lincoln,2.466867346,2.681060876,2.613211517,3.291438915
E07000139,North Kesteven,-1.188877103,0.287101196,-1.666633225,-0.430059577
E07000140,South Holland,-1.61050485,-0.557423101,-0.650007899,0.37506207
E07000141,South Kesteven,-0.654046694,0.441124965,0.314967274,1.104838625
E07000142,West Lindsey,-0.265724695,0.8322986,-0.945741828,0.042587808
E07000143,Breckland,-3.995229494,-2.919389995,-2.125764576,-0.940648356
E07000144,Broadland,-1.240011095,-0.494254911,-0.696410563,0.08288035
E07000145,Great Yarmouth,1.946179672,2.292260606,4.261613873,4.688465939
E07000146,King's Lynn and West Norfolk,-1.73595597,-0.473274494,0.108307367,0.988304148
E07000147,North Norfolk,-3.024109306,-2.269424758,-3.542429341,-2.924977958
E07000148,Norwich,-0.751887841,-0.096686018,1.140465808,2.168062886
E07000149,South Norfolk,-3.330195783,-2.260796249,-2.51768717,-1.373283973
E07000150,Corby,2.096043068,3.575733863,3.408786004,4.693196994
E07000151,Daventry,0.278399495,1.428767112,0.175453563,1.127672156
E07000152,East Northamptonshire,-2.72235562,-1.771966016,-2.247695517,-1.017537845
E07000153,Kettering,0.981319535,2.02679665,2.342127704,3.288470063
E07000154,Northampton,2.571474484,3.568957241,5.318078549,6.403138091
E07000155,South Northamptonshire,0.998370878,2.451128558,0.241653029,1.552391288
E07000156,Wellingborough,2.812570461,3.537870022,5.68969663,6.275972064
E07000163,Craven,-1.325865068,-0.307482582,-0.495843878,0.354174199
E07000164,Hambleton,-3.081011175,-1.721696565,-3.498480321,-2.605315749
E07000165,Harrogate,-2.674702009,-1.517794112,0.116319262,1.131942931
E07000166,Richmondshire,-2.035361916,2.284536437,-6.450230426,-5.116057969
E07000167,Ryedale,-2.768055667,-1.798841204,-1.985951281,-0.960861277
E07000168,Scarborough,1.04986606,1.576052014,1.842963187,2.307809258
E07000169,Selby,-0.854223293,0.284196676,0.055495405,1.017945241
E07000170,Ashfield,-1.080149391,-0.257775907,-0.810683031,-0.069487121
E07000171,Bassetlaw,-1.313917692,-0.548270797,-0.445073531,0.135664098
E07000172,Broxtowe,-0.931171935,-0.175528391,-1.952445583,-1.067288407
E07000173,Gedling,-1.262833858,-0.309706427,-0.617458743,0.122315575
E07000174,Mansfield,-0.306608227,0.063931052,1.352035048,1.954502872
E07000175,Newark and Sherwood,-0.699197594,0.198244432,-0.412680709,0.483951431
E07000176,Rushcliffe,-3.767772355,-2.651667983,-4.474461455,-3.29452771
E07000177,Cherwell,-1.573694051,-0.345866809,-0.248155827,0.975767555
E07000178,Oxford,3.197817159,3.615040695,0.638896169,2.178909515
E07000179,South Oxfordshire,-0.804042708,0.675111616,0.199371075,1.62968531
E07000180,Vale of White Horse,1.35E-02,1.428459077,-1.720638207,-0.248572492
E07000181,West Oxfordshire,-0.991223524,0.965207152,-0.608637645,0.75671853
E07000187,Mendip,0.245708589,0.816949897,1.510306285,2.352076263
E07000188,Sedgemoor,0.315208249,1.005098023,0.703819473,1.654712428
E07000189,South Somerset,-0.386301375,0.562123352,0.860012977,1.803466219
E07000190,Taunton Deane,-0.335219858,0.141015038,0.376544724,1.106921947
E07000191,West Somerset,-0.558165109,0.220121421,1.826398157,2.650456426
E07000192,Cannock Chase,-2.550823227,-1.850185913,-2.029226169,-1.370799662
E07000193,East Staffordshire,-2.3759796,-1.616386127,0.742335502,1.351943183
E07000194,Lichfield,-2.725860262,-1.481416333,-2.153840554,-1.102798238
E07000195,Newcastle-under-Lyme,-2.899357942,-2.502140426,-4.903932632,-4.023134416
E07000196,South Staffordshire,-3.250812987,-2.434013155,-4.95089044,-3.975976113
E07000197,Stafford,-3.961818523,-3.06926375,-3.742631019,-3.022498532
E07000198,Staffordshire Moorlands,-1.914516728,-1.29412348,-1.842265884,-1.104245454
E07000199,Tamworth,0.310523263,0.846397718,1.671462824,2.111414532
E07000200,Babergh,-1.44158816,-0.643122238,-0.640128307,-0.122220166
E07000201,Forest Heath,-11.66160502,-9.978063432,-10.67857576,-9.022219573
E07000202,Ipswich,-3.21780546,-2.487182764,2.54705185,3.32202292
E07000203,Mid Suffolk,-2.448922022,-1.170917195,-2.34888797,-1.716863422
E07000204,St Edmundsbury,-6.210340417,-5.070918518,-5.194028577,-4.449082688
E07000205,Suffolk Coastal,-2.262173681,-0.983601443,-0.615812667,0.136241731
E07000206,Waveney,0.62677365,1.238173519,1.604863458,2.128086556
E07000207,Elmbridge,-4.57712784,-2.57756348,0.498264402,2.222156462
E07000208,Epsom and Ewell,-2.558930394,-0.50271182,-2.011243499,-0.136384708
E07000209,Guildford,0.028812943,1.46250847,-3.251643181,-2.128263471
E07000210,Mole Valley,-2.597452965,-1.167017833,0.417899167,1.285356356
E07000211,Reigate and Banstead,-4.208554529,-2.585848244,-2.856497265,-0.65169759
E07000212,Runnymede,-3.780330347,-1.372972668,-4.90613208,-2.949093376
E07000213,Spelthorne,-1.948994234,0.530377403,0.920477006,2.881854498
E07000214,Surrey Heath,-1.778411023,0.14398171,-0.029405705,1.433140111
E07000215,Tandridge,-2.827850061,-1.221788812,-2.016947453,-0.526022395
E07000216,Waverley,-2.222086405,-1.469805888,-0.375797536,0.589117801
E07000217,Woking,-3.285243198,-1.790326914,2.221951605,3.991562657
E07000218,North Warwickshire,-0.17802715,0.606610887,0.510139539,1.358924933
E07000219,Nuneaton and Bedworth,0.714943197,1.635555002,3.448489873,4.348377365
E07000220,Rugby,-2.565938042,-1.272073256,0.822194115,2.25444556
E07000221,Stratford-on-Avon,0.804317486,2.246658831,3.072047918,4.379827274
E07000222,Warwick,-3.766703639,-2.153675224,-1.429891165,-0.275653354
E07000223,Adur,0.690603705,2.031711435,0.943338342,1.942546501
E07000224,Arun,0.041932894,1.162271376,1.224420871,2.424335694
E07000225,Chichester,0.802502263,2.441044382,1.945855418,3.145993769
E07000226,Crawley,-1.933292928,-0.372082177,0.205313141,1.3560504
E07000227,Horsham,-2.491346136,-1.221797672,-2.042450116,-0.611932523
E07000228,Mid Sussex,-4.401973452,-2.987923572,-3.332340439,-1.916493464
E07000229,Worthing,-2.332860228,-1.022498699,-0.595869208,0.856482848
E07000234,Bromsgrove,-2.464338329,-1.308588424,-2.301338218,-0.876700267
E07000235,Malvern Hills,-1.731330274,-0.726866584,-1.015070707,0.037795146
E07000236,Redditch,-0.838371104,-0.378723591,1.151595666,0.590273203
E07000237,Worcester,-0.804531747,-0.06485938,1.259033313,2.312263218
E07000238,Wychavon,-0.19114233,0.638694993,-0.044864537,1.102545677
E07000239,Wyre Forest,1.348029373,1.624869342,1.884834065,2.61219364
E08000001,Bolton,2.751220493,3.719835379,4.350027121,5.33783378
E08000002,Bury,2.164601178,3.104387174,3.239086279,4.113240628
E08000003,Manchester,-3.637951507,-2.436227459,-1.39693216,0.586788598
E08000004,Oldham,0.584230549,1.399971479,2.204295234,3.122505597
E08000005,Rochdale,1.203320648,1.917973256,2.216969216,3.164462752
E08000006,Salford,-0.539523437,0.386872192,0.198664777,1.563791016
E08000007,Stockport,1.120122722,1.874088433,0.983766773,1.839134019
E08000008,Tameside,2.989164161,4.074833638,4.386668501,5.519148312
E08000009,Trafford,-1.169416958,-0.242425432,-0.518229396,0.894486258
E08000010,Wigan,-1.164661642,-0.487133863,-1.036135902,-0.303476089
E08000011,Knowsley,8.574414076,8.769669348,8.407620371,8.879750503
E08000012,Liverpool,-0.552598681,-0.055230714,1.14E-03,1.073971665
E08000013,St. Helens,2.30989258,2.90699706,2.259976142,2.944491805
E08000014,Sefton,2.139634986,2.437829783,2.759760953,3.380234208
E08000015,Wirral,1.283779519,1.844261021,1.760539164,2.460932095
E08000016,Barnsley,0.245220641,0.943156111,0.407780781,1.115701746
E08000017,Doncaster,-2.504647363,-1.996686691,-1.286462827,-0.647926485
E08000018,Rotherham,0.700351905,1.150123915,2.199289129,2.890225402
E08000019,Sheffield,-3.011301207,-2.600702865,-2.989423536,-2.308334416
E08000037,Gateshead,-2.307108275,-1.809470028,-1.058537776,-0.145794752
E08000021,Newcastle upon Tyne,1.013322407,1.136886475,1.348636992,2.086245527
E08000022,North Tyneside,0.413373105,1.257088879,0.907336883,1.906215336
E08000023,South Tyneside,1.901021139,2.161422426,1.582360314,2.255276027
E08000024,Sunderland,3.883060246,4.050275659,3.005302985,3.314144462
E08000025,Birmingham,-0.242989708,0.558381006,2.433438384,3.333299162
E08000026,Coventry,3.273725299,4.00733552,-1.366595128,-0.271503749
E08000027,Dudley,-1.010505254,-0.330156507,-0.388053218,0.36264242
E08000028,Sandwell,0.120342791,1.325983375,2.374358739,3.552364952
E08000029,Solihull,1.382940308,2.440754475,1.734454098,3.218260833
E08000030,Walsall,-1.693336814,-0.819846239,-0.697054982,0.397893965
E08000031,Wolverhampton,-0.622294884,0.086869941,2.28283775,3.21022386
E08000032,Bradford,-0.707773491,0.378540133,2.140536327,3.193355839
E08000033,Calderdale,-0.113010345,0.981651558,0.559184485,1.523205432
E08000034,Kirklees,-2.762374339,-1.972248791,-2.183870369,-1.242725478
E08000035,Leeds,2.866223657,3.675506086,4.132832709,5.394287773
E08000036,Wakefield,1.087168215,1.748504422,2.006340436,2.748763987
E09000001,City of London,10.51577042,7.558787545,-13.86323085,-13.66096153
E09000002,Barking and Dagenham,-1.154692502,1.588710186,-0.061408168,3.135864615
E09000003,Barnet,-8.343061392,-6.116460239,-6.469034157,-4.241612896
E09000004,Bexley,-1.682014912,-0.21737528,-2.80373696,-0.951277998
E09000005,Brent,-9.137948935,-7.594154534,7.197889063,9.185501004
E09000006,Bromley,-0.787238475,0.593402479,-1.498683982,0.716615988
E09000007,Camden,-8.623734618,-7.492955812,-15.90117262,-14.0273865
E09000008,Croydon,-3.568204329,-1.196528079,-0.827432882,1.8476096
E09000009,Ealing,-2.813365763,-1.310031279,7.87137055,9.79988022
E09000010,Enfield,-7.302028833,-4.498991902,-2.911198051,-0.621249202
E09000011,Greenwich,-5.012196111,-3.291847266,-5.87396175,-3.180262057
E09000012,Hackney,-5.688371537,-4.222279372,-6.715386484,-4.120736224
E09000013,Hammersmith and Fulham,-8.109507625,-7.199820684,2.796469119,4.932755798
E09000014,Haringey,-12.85854431,-10.90169302,-3.762313058,-1.987052709
E09000015,Harrow,-9.775838677,-8.450233666,2.873997984,4.461287667
E09000016,Havering,-0.083307782,1.353033297,-1.059919569,0.696581073
E09000017,Hillingdon,-1.80762005,-0.126876666,-0.984694148,1.259822617
E09000018,Hounslow,-0.349927685,1.474311778,5.565633301,7.53072029
E09000019,Islington,-5.822893727,-3.931742775,-9.705842754,-7.603528732
E09000020,Kensington and Chelsea,-29.8827495,-28.6679547,-23.55024221,-19.4494752
E09000021,Kingston upon Thames,-3.737434778,-1.932157562,-7.124985213,-4.99557997
E09000022,Lambeth,-2.217931074,-0.271170363,-5.574930217,-2.264421515
E09000023,Lewisham,-2.397579766,-0.557277943,-5.422140221,-3.219453035
E09000024,Merton,-1.975952837,0.485285793,3.917751196,6.932020982
E09000025,Newham,-1.891902774,-0.415554834,-1.65531882,0.569246172
E09000026,Redbridge,-4.394753451,-1.335770556,-3.06724626,0.019288
E09000027,Richmond upon Thames,-4.225477343,-1.807690789,-3.496877588,-1.611251356
E09000028,Southwark,-4.255617423,-1.948383481,-7.512935799,-4.870811023
E09000029,Sutton,-1.749731653,0.192104869,-1.704539046,0.272399365
E09000030,Tower Hamlets,-5.287882995,-2.920726674,-11.90526873,-9.551268202
E09000031,Waltham Forest,-2.517506439,-0.653390553,-0.725296426,1.280201004
E09000032,Wandsworth,-4.901939676,-2.160387512,0.103563637,3.134642018
E09000033,Westminster,-22.69466165,-20.77812416,-28.0715174,-24.14455379
W06000001,Isle of Anglesey,-2.002923162,-1.10014219,-2.783270115,-3.042314824
W06000002,Gwynedd,-4.230738053,-3.265597414,-5.900600324,-5.829602336
W06000003,Conwy,-1.47739035,-0.648206579,-1.21500265,0.389363728
W06000004,Denbighshire,2.290204544,3.089958486,2.684485101,1.96622331
W06000005,Flintshire,-0.862444678,-0.216281485,-0.06103948,-0.953630781
W06000006,Wrexham,-1.054249827,-0.214286621,-0.969520589,-1.415380289
W06000008,Ceredigion,-2.037600617,-1.235127113,-0.319555079,-0.177124718
W06000009,Pembrokeshire,-2.838646123,-1.912468299,-3.199255244,-3.316274261
W06000010,Carmarthenshire,-3.025936796,-2.101097831,-2.06520582,-1.978327292
W06000011,Swansea,-0.421401083,0.095228715,-0.492037881,-0.384633082
W06000012,Neath Port Talbot,0.061416754,0.584921582,-0.297746785,-0.202042524
W06000013,Bridgend,-1.465047982,-0.806951589,-1.516537304,-1.6738505
W06000014,The Vale of Glamorgan,-0.75304188,0.118674226,-0.769130274,-0.450795748
W06000015,Cardiff,-0.083490558,1.343332529,0.327427676,0.323229821
W06000016,Rhondda Cynon Taf,1.856579945,2.346163364,1.30264036,2.87396091
W06000018,Caerphilly,-1.006958497,-0.509196354,-0.916150894,-1.199847491
W06000019,Blaenau Gwent,-1.056198622,-0.566169371,-1.060299296,-1.232769423
W06000020,Torfaen,0.83956535,1.195744636,0.789567951,0.409625444
W06000021,Monmouthshire,-3.526747798,-2.423799632,-3.083354827,-3.631637755
W06000022,Newport,1.480488141,1.905088012,2.41938956,4.636779121
W06000023,Powys,-2.86483355,-1.931072081,-1.997588577,-2.412725384
W06000024,Merthyr Tydfil,0.417225853,1.172868307,1.500284398,3.06489961
