AREACD,AREANM,SPD V1.0 & Census 2011,SPD V2.0 & Census 2011,SPD V1.0 & Official Estimates 2015,SPD V2.0 & Official Estimates 2015
E07000102,Three Rivers,-0.597422291,0.759194651,-0.396022278,1.296195724
E07000103,Watford,-3.024246584,-0.677848402,0.863727742,3.548738806
E07000241,Welwyn Hatfield,-0.67258877,0.624386582,-4.034266033,-2.630861928
E07000105,Ashford,-0.224797746,1.204873793,-0.466710609,0.685107161
E07000106,Canterbury,-0.954239441,-0.136085682,-3.079004602,-1.928734935
E07000107,Dartford,-4.339599796,-2.741201704,-4.374670993,-2.485500023
E07000108,Dover,-3.118939423,-2.352241791,-4.202188798,-2.927305935
E07000109,Gravesham,-2.333927247,-1.225433668,-1.879031357,-0.567672681
E07000110,Maidstone,-2.302558287,-0.947219576,-3.666032032,-2.629570191
E07000111,Sevenoaks,-1.641418214,-0.03127541,-2.880843535,-1.821848342
E07000112,Shepway,-2.633793831,-1.70651484,-3.825311617,-2.879400011
E07000113,Swale,-0.606607938,0.680495565,-1.052741449,-0.01914076
E07000114,Thanet,1.431273665,2.371297179,0.401583749,1.668390186
E07000115,Tonbridge and Malling,-2.185730954,-1.058505138,-3.296963264,-2.123066883
E07000116,Tunbridge Wells,-7.585304318,-6.92294995,-6.749626422,-5.845696714
E07000117,Burnley,3.743175952,4.235624166,4.767915756,5.286969052
E07000118,Chorley,-3.123275696,-1.954215431,-3.418815672,-2.295662949
E07000119,Fylde,-0.26169497,0.866864588,-0.870151611,0.283640628
E07000120,Hyndburn,2.831640173,3.3166258,3.751454843,4.395487976
E07000121,Lancaster,3.51105291,3.917586522,-0.184620933,0.43891019
E07000122,Pendle,0.585933697,1.044430343,2.61260624,3.256132467
E07000123,Preston,2.457791048,3.277938481,2.991104505,3.547935761
E07000124,Ribble Valley,-1.205850681,-0.275437073,-1.139916563,-0.334771002
E07000125,Rossendale,0.670736722,1.418024838,0.600930861,1.553147757
E07000126,South Ribble,0.53059294,0.883942905,1.231720247,1.687117715
E07000127,West Lancashire,2.257955121,2.872539739,2.708027905,3.507028017
E07000128,Wyre,0.756677467,1.791646716,-0.309359894,0.310488941
E07000129,Blaby,-0.82196107,-1.06E-02,-1.037013106,-0.216899995
E07000130,Charnwood,0.881005179,1.706061586,-2.640540232,-1.698191343
E07000131,Harborough,-2.692004413,-1.279971874,-3.218290819,-2.164956223
E07000132,Hinckley and Bosworth,-0.268856957,0.594315307,-0.633385128,0.318970916
E07000133,Melton,-1.490551959,-0.708381109,-0.428341981,0.204435999
E07000134,North West Leicestershire,-1.745906573,-0.957133304,-2.264171816,-1.339135925
E07000135,Oadby and Wigston,0.571338489,1.24635622,1.480243089,2.998213459
E07000136,Boston,2.300372803,3.003903547,5.10432457,5.889605254
E07000137,East Lindsey,3.388359292,4.265880683,2.788409904,3.589078062
E07000138,Lincoln,2.242606679,2.437328069,2.375646834,2.992217196
E07000139,North Kesteven,-1.080797366,0.261001087,-1.515121114,-0.390963252
E07000140,South Holland,-1.464095318,-0.506748273,-0.590916272,0.340965518
E07000141,South Kesteven,-0.594587903,0.401022696,0.286333885,1.00439875
E07000142,West Lindsey,-0.241567905,0.756635091,-0.859765298,0.038716189
E07000143,Breckland,-3.632026812,-2.653990905,-1.932513251,-0.855134869
E07000144,Broadland,-1.127282813,-0.449322647,-0.633100512,0.075345773
E07000145,Great Yarmouth,1.769254247,2.083873278,3.87419443,4.262241763
E07000146,King's Lynn and West Norfolk,-1.578141791,-0.43024954,0.098461243,0.898458316
E07000147,North Norfolk,-2.749190279,-2.063113416,-3.22039031,-2.659070871
E07000148,Norwich,-0.683534401,-0.08789638,1.036787098,1.97096626
E07000149,South Norfolk,-3.027450712,-2.055269318,-2.288806519,-1.248439976
E07000150,Corby,1.905493698,3.250667148,3.098896367,4.266542722
E07000151,Daventry,0.25309045,1.298879192,0.159503239,1.025156506
E07000152,East Northamptonshire,-2.474868746,-1.610878196,-2.043359561,-0.925034404
E07000153,Kettering,0.892108668,1.842542409,2.129207004,2.989518239
E07000154,Northampton,2.337704076,3.244506583,4.834616863,5.821034629
E07000155,South Northamptonshire,0.907609889,2.228298689,0.219684572,1.411264807
E07000156,Wellingborough,2.556882238,3.216245475,5.172451482,5.705429149
E07000163,Craven,-1.20533188,-0.27952962,-0.450767162,0.321976544
E07000164,Hambleton,-2.80091925,-1.565178695,-3.180436655,-2.368468863
E07000165,Harrogate,-2.431547281,-1.379812829,0.105744783,1.029039028
E07000166,Richmondshire,-1.850329014,2.076851307,-5.863845842,-4.65096179
E07000167,Ryedale,-2.516414242,-1.635310185,-1.805410256,-0.873510252
E07000168,Scarborough,0.954423691,1.432774558,1.675421079,2.098008417
E07000169,Selby,-0.77656663,0.258360615,0.050450369,0.925404764
E07000170,Ashfield,-0.981953992,-0.234341733,-0.736984574,-0.06317011
E07000171,Bassetlaw,-1.194470629,-0.498427997,-0.404612301,0.123330998
E07000172,Broxtowe,-0.846519941,-0.159571264,-1.77495053,-0.970262189
E07000173,Gedling,-1.14803078,-0.281551297,-0.56132613,0.111195977
E07000174,Mansfield,-0.278734752,0.058119138,1.229122771,1.776820792
E07000175,Newark and Sherwood,-0.635634176,0.180222211,-0.375164281,0.439955847
E07000176,Rushcliffe,-3.425247595,-2.410607257,-4.067692232,-2.995025191
E07000177,Cherwell,-1.430630956,-0.314424372,-0.225596207,0.887061413
E07000178,Oxford,2.907106508,3.286400632,0.580814699,1.980826832
E07000179,South Oxfordshire,-0.730947917,0.613737833,0.181246432,1.4815321
E07000180,Vale of White Horse,1.23E-02,1.298599161,-1.564216552,-0.225974992
E07000181,West Oxfordshire,-0.901112295,0.877461048,-0.55330695,0.687925936
E07000187,Mendip,0.223371445,0.742681725,1.373005714,2.138251148
E07000188,Sedgemoor,0.286552954,0.913725475,0.639835885,1.504284026
E07000189,South Somerset,-0.351183068,0.511021229,0.781829979,1.639514744
E07000190,Taunton Deane,-0.304745325,0.128195489,0.342313385,1.006292679
E07000191,West Somerset,-0.507422827,0.200110383,1.660361961,2.409505842
E07000192,Cannock Chase,-2.318930207,-1.681987194,-1.844751063,-1.246181511
E07000193,East Staffordshire,-2.159981455,-1.469441934,0.674850456,1.229039257
E07000194,Lichfield,-2.478054784,-1.346742121,-1.958036867,-1.002543852
E07000195,Newcastle-under-Lyme,-2.635779947,-2.274673115,-4.458120575,-3.657394924
E07000196,South Staffordshire,-2.955284534,-2.212739232,-4.500809491,-3.61452374
E07000197,Stafford,-3.601653203,-2.790239773,-3.402391835,-2.747725938
E07000198,Staffordshire Moorlands,-1.740469753,-1.176475891,-1.674787167,-1.003859504
E07000199,Tamworth,0.282293876,0.769452471,1.519511658,1.919467756
E07000200,Babergh,-1.310534691,-0.58465658,-0.581934825,-0.111109242
E07000201,Forest Heath,-10.60145911,-9.070966756,-9.707796146,-8.202017793
E07000202,Ipswich,-2.925277691,-2.26107524,2.315501682,3.020020837
E07000203,Mid Suffolk,-2.226292748,-1.064470177,-2.1353527,-1.560784929
E07000204,St Edmundsbury,-5.645764015,-4.609925926,-4.721844161,-4.044620625
E07000205,Suffolk Coastal,-2.056521528,-0.89418313,-0.559829697,0.123856119
E07000206,Waveney,0.569794228,1.12561229,1.45896678,1.934624142
E07000207,Elmbridge,-4.161025309,-2.343239527,0.452967638,2.020142238
E07000208,Epsom and Ewell,-2.326300358,-0.457010745,-1.828403181,-0.123986098
E07000209,Guildford,0.026193585,1.329553154,-2.956039255,-1.934784974
E07000210,Mole Valley,-2.361320877,-1.060925303,0.379908334,1.168505778
E07000211,Reigate and Banstead,-3.825958663,-2.350771131,-2.596815695,-0.592452355
E07000212,Runnymede,-3.436663952,-1.24815697,-4.460120073,-2.680993978
E07000213,Spelthorne,-1.77181294,0.482161275,0.836797278,2.619867725
E07000214,Surrey Heath,-1.616737294,0.130892463,-0.026732459,1.302854646
E07000215,Tandridge,-2.570772783,-1.110717102,-1.833588593,-0.478202178
E07000216,Waverley,-2.02007855,-1.336187171,-0.341634124,0.535561638
E07000217,Woking,-2.986584725,-1.627569921,2.019956005,3.628693324
E07000218,North Warwickshire,-0.161842863,0.551464443,0.463763218,1.235386303
E07000219,Nuneaton and Bedworth,0.649948361,1.486868184,3.134990794,3.953070332
E07000220,Rugby,-2.332670947,-1.156430233,0.747449196,2.049495964
E07000221,Stratford-on-Avon,0.731197714,2.042417119,2.792770834,3.981661158
E07000222,Warwick,-3.424276035,-1.957886567,-1.299901059,-0.250593958
E07000223,Adur,0.62782155,1.847010395,0.857580311,1.765951364
E07000224,Arun,0.038120813,1.056610342,1.113109883,2.20394154
E07000225,Chichester,0.729547512,2.219131256,1.768959471,2.859994336
E07000226,Crawley,-1.757539025,-0.338256525,0.18664831,1.23277309
E07000227,Horsham,-2.264860123,-1.110725156,-1.856772832,-0.556302294
E07000228,Mid Sussex,-4.001794047,-2.716294157,-3.029400399,-1.742266786
E07000229,Worthing,-2.120782026,-0.929544271,-0.54169928,0.778620771
E07000234,Bromsgrove,-2.240307572,-1.18962584,-2.092125652,-0.797000243
E07000235,Malvern Hills,-1.573936613,-0.660787804,-0.922791551,0.034359224
E07000236,Redditch,-0.762155549,-0.344294173,1.046905151,0.536612003
E07000237,Worcester,-0.731392497,-0.058963073,1.144575739,2.102057471
E07000238,Wychavon,-0.173765754,0.580631812,-0.040785942,1.002314251
E07000239,Wyre Forest,1.225481248,1.477153947,1.713485514,2.374721491
E08000001,Bolton,2.501109539,3.381668526,3.95457011,4.852576164
E08000002,Bury,1.967819253,2.822170158,2.94462389,3.739309662
E08000003,Manchester,-3.307228643,-2.214752236,-1.269938327,0.53344418
E08000004,Oldham,0.531118681,1.272701344,2.003904758,2.838641452
E08000005,Rochdale,1.093927861,1.743612051,2.01542656,2.87678432
E08000006,Salford,-0.490475851,0.351701993,0.180604342,1.421628196
E08000007,Stockport,1.018293384,1.703716757,0.89433343,1.671940017
E08000008,Tameside,2.717421964,3.704394216,3.987880456,5.017407556
E08000009,Trafford,-1.063106325,-0.220386757,-0.471117633,0.813169326
E08000010,Wigan,-1.058783311,-0.442848967,-0.941941729,-0.275887354
E08000011,Knowsley,7.794921888,7.97242668,7.643291246,8.072500457
E08000012,Liverpool,-0.502362438,-0.05020974,1.04E-03,0.976337877
E08000013,St. Helens,2.099902345,2.6427246,2.054523765,2.676810731
E08000014,Sefton,1.945122714,2.216208894,2.508873594,3.072940189
E08000015,Wirral,1.16707229,1.676600928,1.600490149,2.237210995
E08000016,Barnsley,0.222927855,0.857414646,0.370709801,1.014274315
E08000017,Doncaster,-2.276952148,-1.815169719,-1.169511661,-0.589024078
E08000018,Rotherham,0.63668355,1.045567196,1.999353754,2.627477638
E08000019,Sheffield,-2.737546551,-2.364275332,-2.71765776,-2.098485833
E08000037,Gateshead,-2.097371159,-1.644972753,-0.962307069,-0.132540683
E08000021,Newcastle upon Tyne,0.921202188,1.033533159,1.226033629,1.896586843
E08000022,North Tyneside,0.375793732,1.142808072,0.824851712,1.732923033
E08000023,South Tyneside,1.728201036,1.964929478,1.438509377,2.050250933
E08000024,Sunderland,3.530054769,3.682068781,2.732093623,3.012858602
E08000025,Birmingham,-0.220899734,0.507619096,2.212216713,3.030271966
E08000026,Coventry,2.976113908,3.643032291,-1.242359207,-0.24682159
E08000027,Dudley,-0.91864114,-0.300142279,-0.352775653,0.329674928
E08000028,Sandwell,0.109402538,1.205439431,2.158507945,3.229422683
E08000029,Solihull,1.257218462,2.218867705,1.576776453,2.925691666
E08000030,Walsall,-1.539397104,-0.745314762,-0.633686347,0.361721786
E08000031,Wolverhampton,-0.565722622,0.078972674,2.075307046,2.918385327
E08000032,Bradford,-0.643430446,0.344127394,1.945942116,2.903050762
E08000033,Calderdale,-0.102736677,0.892410507,0.508349532,1.384732211
E08000034,Kirklees,-2.511249399,-1.792953446,-1.985336699,-1.129750435
E08000035,Leeds,2.60565787,3.341369169,3.757120645,4.903897975
E08000036,Wakefield,0.988334741,1.589549474,1.823945851,2.498876351
E09000001,City of London,9.55979129,6.871625041,-12.60293714,-12.41905593
E09000002,Barking and Dagenham,-1.049720457,1.444281987,-0.055825607,2.850786014
E09000003,Barnet,-7.584601266,-5.560418399,-5.880940143,-3.856011724
E09000004,Bexley,-1.529104466,-0.197613891,-2.548851782,-0.86479818
E09000005,Brent,-8.307226305,-6.903776849,6.543535512,8.350455458
E09000006,Bromley,-0.715671341,0.539456799,-1.362439983,0.65146908
E09000007,Camden,-7.839758743,-6.811778011,-14.45561148,-12.75216955
E09000008,Croydon,-3.243822117,-1.087752799,-0.752211711,1.679645091
E09000009,Ealing,-2.557605239,-1.190937526,7.155791409,8.908982019
E09000010,Enfield,-6.63820803,-4.089992638,-2.646543682,-0.564772002
E09000011,Greenwich,-4.556541919,-2.992588423,-5.339965227,-2.891147325
E09000012,Hackney,-5.171246852,-3.838435793,-6.104896804,-3.74612384
E09000013,Hammersmith and Fulham,-7.372279659,-6.545291531,2.542244654,4.484323452
E09000014,Haringey,-11.68958574,-9.910630019,-3.420284598,-1.806411553
E09000015,Harrow,-8.88712607,-7.682030606,2.61272544,4.055716061
E09000016,Havering,-0.075734347,1.23003027,-0.963563245,0.633255521
E09000017,Hillingdon,-1.643290954,-0.115342423,-0.895176498,1.145293288
E09000018,Hounslow,-0.318116077,1.340283434,5.059666637,6.846109355
E09000019,Islington,-5.293539752,-3.574311613,-8.823493412,-6.912298847
E09000020,Kensington and Chelsea,-27.16613591,-26.061777,-21.4093111,-17.68134109
E09000021,Kingston upon Thames,-3.39766798,-1.756506874,-6.477259285,-4.541436336
E09000022,Lambeth,-2.016300977,-0.246518511,-5.068118379,-2.058565014
E09000023,Lewisham,-2.179617969,-0.506616312,-4.929218382,-2.926775487
E09000024,Merton,-1.796320761,0.441168903,3.561591996,6.301837256
E09000025,Newham,-1.719911613,-0.377777122,-1.504835291,0.51749652
E09000026,Redbridge,-3.99523041,-1.214336869,-2.788405691,0.017534545
E09000027,Richmond upon Thames,-3.841343039,-1.643355262,-3.178979625,-1.46477396
E09000028,Southwark,-3.868743112,-1.77125771,-6.829941635,-4.428010021
E09000029,Sutton,-1.590665139,0.17464079,-1.549580951,0.247635787
E09000030,Tower Hamlets,-4.807166359,-2.655206067,-10.82297157,-8.682971093
E09000031,Waltham Forest,-2.288642217,-0.593991412,-0.659360387,1.163819095
E09000032,Wandsworth,-4.456308797,-1.963988648,0.094148761,2.849674562
E09000033,Westminster,-20.63151059,-18.88920379,-25.51956127,-21.94959436
W06000001,Isle of Anglesey,-1.820839238,-1.000129264,-2.530245559,-2.765740749
W06000002,Gwynedd,-3.846125503,-2.968724922,-5.364182113,-5.299638487
W06000003,Conwy,-1.343082137,-0.589278708,-1.104547863,0.353967025
W06000004,Denbighshire,2.082004131,2.809053169,2.440441001,1.787475736
W06000005,Flintshire,-0.784040616,-0.196619532,-0.055490437,-0.866937074
W06000006,Wrexham,-0.958408934,-0.194806019,-0.881382353,-1.286709353
W06000008,Ceredigion,-1.852364198,-1.12284283,-0.290504617,-0.161022471
W06000009,Pembrokeshire,-2.580587385,-1.738607545,-2.908413858,-3.014794783
W06000010,Carmarthenshire,-2.750851632,-1.910088937,-1.877459837,-1.798479356
W06000011,Swansea,-0.383091893,0.086571559,-0.447307165,-0.349666438
W06000012,Neath Port Talbot,0.055833413,0.531746892,-0.270678895,-0.183675022
W06000013,Bridgend,-1.331861802,-0.733592354,-1.378670276,-1.521682273
W06000014,The Vale of Glamorgan,-0.684583527,0.10788566,-0.69920934,-0.409814316
W06000015,Cardiff,-0.075900507,1.22121139,0.297661524,0.293845292
W06000016,Rhondda Cynon Taf,1.68779995,2.132875786,1.184218509,2.612691737
W06000018,Caerphilly,-0.915416815,-0.462905776,-0.832864449,-1.090770446
W06000019,Blaenau Gwent,-0.960180565,-0.514699428,-0.963908451,-1.120699475
W06000020,Torfaen,0.763241228,1.087040578,0.717789047,0.372386767
W06000021,Monmouthshire,-3.206134362,-2.203454211,-2.803049843,-3.301488868
W06000022,Newport,1.34589831,1.731898192,2.199445054,4.215253746
W06000023,Powys,-2.604394136,-1.755520074,-1.815989616,-2.193386713
W06000024,Merthyr Tydfil,0.37929623,1.066243915,1.363894907,2.786272373
