AREACD,AREANM,SPD V1.0 & Census 2011,SPD V2.0 & Census 2011,SPD V1.0 & Official Estimates 2015,SPD V2.0 & Official Estimates 2015
E06000047,County Durham,0.641976278,1.697738071,0.322797429,1.265863445
E06000057,Northumberland,-1.607304339,-0.66212174,-0.61773462,0.275963791
E06000049,Cheshire East,-1.574886576,0.095228613,1.253291771,2.827483453
E06000050,Cheshire West and Chester,3.643912529,4.849977149,6.270507089,8.23396534
E06000051,Shropshire,-9.78369273,-7.91308796,-7.925795043,-6.035869314
E06000052,Cornwall,2.142900457,3.448422618,-0.84821753,0.447050089
E06000053,Isles of Scilly,-5.063095735,-4.759310076,-12.47865752,-10.55886405
E06000054,Wiltshire,-3.935081453,-1.260855522,-3.024771613,-0.653967497
E06000055,Bedford,0.123241661,2.024278336,3.9462881,6.307888604
E06000056,Central Bedfordshire,-1.309289759,1.346121828,-4.381460518,-1.648542907
E07000004,Aylesbury Vale,-5.463722207,-2.660762384,-9.268056918,-6.330413884
E07000005,Chiltern,-1.025876658,1.283549896,-0.445947628,1.54312043
E07000006,South Bucks,-5.578084169,-0.820699051,-4.318302108,-0.745536483
E07000007,Wycombe,-3.23876958,-0.849982093,-2.22664335,0.031682491
E07000008,Cambridge,-5.687444008,-5.062509704,2.692494622,4.415350385
E07000009,East Cambridgeshire,-9.685128625,-7.199305576,-5.429695591,-3.756071799
E07000010,Fenland,-0.332528848,1.152142168,3.947781174,5.394176124
E07000011,Huntingdonshire,-7.331681471,-5.378672064,-3.149226606,-1.578438233
E07000012,South Cambridgeshire,-3.449188228,-0.124470609,-2.635687746,-0.141146062
E07000026,Allerdale,-0.462715882,0.490478857,-0.521581563,0.708520149
E07000027,Barrow-in-Furness,4.652948878,5.289056367,6.274589676,6.842904268
E07000028,Carlisle,-0.935689429,0.163901338,1.014796943,1.707828871
E07000029,Copeland,-3.567232572,-2.783641987,-2.901926588,-2.267730671
E07000030,Eden,-3.586153994,-2.36813474,-2.754283543,-1.693311494
E07000031,South Lakeland,-2.388805556,-0.695120849,-1.800527758,1.72E-02
E07000032,Amber Valley,-2.496925963,-1.132644976,-2.481283816,-1.319755334
E07000033,Bolsover,-1.337903561,-0.170545998,-0.745703347,0.418741014
E07000034,Chesterfield,-1.405695566,-0.629768671,-1.207200766,0.337588749
E07000035,Derbyshire Dales,-3.795584621,-1.944845125,-2.169813274,-0.92185713
E07000036,Erewash,-1.976413845,-0.515499733,-2.306582061,-1.061729183
E07000037,High Peak,-0.473687849,0.989099689,-0.846034469,0.797271635
E07000038,North East Derbyshire,-1.507129818,-0.540674311,-1.034363736,-0.50822621
E07000039,South Derbyshire,-6.908545558,-4.661499757,-7.492975896,-5.309770683
E07000040,East Devon,1.679116691,3.287498283,-1.062585587,0.594272851
E07000041,Exeter,0.763343398,1.856269203,-8.989226103,-6.732282019
E07000042,Mid Devon,-1.623965068,0.284050441,-1.862974765,-0.681781335
E07000043,North Devon,4.625122548,5.970742669,3.420629527,4.38712318
E07000044,South Hams,4.314561503,5.680302548,1.748300714,3.116306468
E07000045,Teignbridge,2.609364306,4.234604946,0.446762539,2.225154961
E07000046,Torridge,1.949883833,3.354639116,-0.639631707,0.632898706
E07000047,West Devon,-1.48295107,0.762303622,-2.268332095,-1.119809399
E07000048,Christchurch,4.66E-03,2.120923061,-0.181894524,1.132293402
E07000049,East Dorset,1.540671458,3.28864246,1.250093027,2.374422473
E07000050,North Dorset,-4.804239503,-2.641193361,-5.55231419,-2.892882032
E07000051,Purbeck,-3.551581725,-0.972220564,-3.268093892,-0.922017748
E07000052,West Dorset,-0.552845779,0.631502672,0.580136048,1.999476302
E07000053,Weymouth and Portland,-0.506634311,-0.123235415,2.214847549,3.258941143
E07000061,Eastbourne,-3.967382545,-2.389854255,-2.246801975,-0.348341428
E07000062,Hastings,-3.845951178,-2.619992507,-0.948425958,0.560766012
E07000063,Lewes,-4.829868941,-2.603690489,-4.131808567,-2.450284397
E07000064,Rother,-3.287541337,-1.105697358,-3.73608807,-1.96648857
E07000065,Wealden,-5.96218242,-3.524878157,-5.460792497,-3.515091191
E07000066,Basildon,0.744038947,2.765216917,2.54235152,4.905474322
E07000067,Braintree,-3.488374015,-1.503034293,-2.933154888,-1.338242643
E07000068,Brentwood,-2.376254629,0.475857079,-0.976710049,2.152868564
E07000069,Castle Point,5.774008194,6.316430337,4.620555208,5.696266376
E07000070,Chelmsford,-1.799908711,-0.107358365,-1.528653246,0.30753965
E07000071,Colchester,2.08677509,4.237996654,0.904743771,3.336394519
E07000072,Epping Forest,1.9971063,5.262983669,1.842413705,5.928065011
E07000073,Harlow,6.653416101,8.047257641,9.284006692,11.37643485
E07000074,Maldon,2.580863605,4.235077653,1.425737965,0.821310513
E07000075,Rochford,-1.189231449,0.399089005,-2.101265698,0.083841049
E07000076,Tendring,6.279619237,7.551379579,6.502016613,7.946206863
E07000077,Uttlesford,-5.430770837,-2.386843345,-5.781488067,-3.666501164
E07000078,Cheltenham,-6.702114911,-5.314273999,-2.559724545,-0.536777996
E07000079,Cotswold,-3.211042743,-1.221972678,-0.091681641,1.935794323
E07000080,Forest of Dean,0.383771216,2.122990121,-0.947266835,0.886578367
E07000081,Gloucester,-1.147591113,0.449137226,0.959631044,3.017486935
E07000082,Stroud,-0.37582533,1.315388543,-0.353861542,1.226082034
E07000083,Tewkesbury,-1.483697272,1.26862919,-3.219499706,-1.275989938
E07000084,Basingstoke and Deane,-2.144399108,0.804315832,0.259192413,2.391756012
E07000085,East Hampshire,0.082973937,2.410100773,1.188354299,2.801795791
E07000086,Eastleigh,-5.336501021,-2.713686553,-4.350014269,-2.707520845
E07000087,Fareham,-1.495450242,9.98E-03,-3.031427205,-1.420495585
E07000088,Gosport,-4.13911109,-3.134708337,-3.928244051,-2.874389146
E07000089,Hart,0.507261835,2.989658598,0.741129538,2.81724252
E07000090,Havant,0.445479829,1.061018227,-0.758559447,0.34479981
E07000091,New Forest,-0.709205897,1.140291713,-1.460425567,-0.09719551
E07000092,Rushmoor,-0.030914873,2.318622357,4.246713951,6.057709292
E07000093,Test Valley,-3.327092306,-1.130751473,0.369606975,2.295259412
E07000094,Winchester,-4.603374702,-1.823364903,-2.180970397,-0.63211168
E07000095,Broxbourne,4.77E-03,2.428383071,2.886543883,5.311704564
E07000096,Dacorum,-4.376986425,-2.012920887,-3.907400571,-1.952963229
E07000242,East Hertfordshire,-5.81974584,-2.305539608,-5.424432911,-2.551132841
E07000098,Hertsmere,0.100354992,2.506642212,3.52819781,6.30483977
E07000099,North Hertfordshire,-3.732800094,-1.256551416,-2.630628515,-0.774112808
E07000240,St Albans,-2.575512808,-0.061850268,0.026011128,2.659266187
E07000243,Stevenage,-0.228508429,1.886522867,2.192901608,4.163932979
E07000102,Three Rivers,-1.075582897,1.366833468,-0.712987773,2.333635641
E07000103,Watford,-5.444771561,-1.220379886,1.55503201,6.389053139
E07000241,Welwyn Hatfield,-1.210910587,1.124128674,-7.263183196,-4.736532492
E07000105,Ashford,-0.404719767,2.169222112,-0.840253128,1.233448359
E07000106,Canterbury,-1.717986819,-0.245004972,-5.543356413,-3.472442087
E07000107,Dartford,-7.812897824,-4.935185232,-7.876039057,-4.474826859
E07000108,Dover,-5.615253981,-4.23491235,-7.565506789,-5.270242246
E07000109,Gravesham,-4.201939342,-2.206237554,-3.382957115,-1.022022504
E07000110,Maidstone,-4.145463516,-1.705348445,-6.600224682,-4.734206883
E07000111,Sevenoaks,-2.955164853,-0.0563074,-5.1865926,-3.280006364
E07000112,Shepway,-4.741811011,-3.072363054,-6.88698733,-5.183993718
E07000113,Swale,-1.092120487,1.225145768,-1.895327165,-0.034460506
E07000114,Thanet,2.576826303,4.269219154,0.723000495,3.003724461
E07000115,Tonbridge and Malling,-3.935130754,-1.905703954,-5.935763279,-3.822312059
E07000116,Tunbridge Wells,-13.65637625,-12.46389141,-12.15184442,-10.52443389
E07000117,Burnley,6.739112506,7.625702919,8.584026268,9.51851575
E07000118,Chorley,-5.623060889,-3.518316482,-6.155143051,-4.133049338
E07000119,Fylde,-0.471148529,1.560679503,-1.566597369,0.510658897
E07000120,Hyndburn,5.098008201,5.971163175,6.754017596,7.913517389
E07000121,Lancaster,6.321204472,7.053116568,-0.332386523,0.790202007
E07000122,Pendle,1.054899142,1.880364074,4.703665446,5.862252619
E07000123,Preston,4.424940371,5.901511576,5.385103461,6.387607358
E07000124,Ribble Valley,-2.170980875,-0.49588944,-2.052274876,-0.602712636
E07000125,Rossendale,1.20757621,2.552973474,1.08189963,2.796245115
E07000126,South Ribble,0.955265145,1.591426843,2.21755574,3.037440995
E07000127,West Lancashire,4.065161186,5.17164267,4.875460024,6.313958165
E07000128,Wyre,1.362301598,3.225632175,-0.556963167,0.558995872
E07000129,Blaby,-1.479836427,-1.90E-02,-1.867010282,-0.390500871
E07000130,Charnwood,1.586137839,3.071547027,-4.753957048,-3.057377655
E07000131,Harborough,-4.846611764,-2.304426662,-5.794123541,-3.897728492
E07000132,Hinckley and Bosworth,-0.484042776,1.069989166,-1.140329413,0.57426659
E07000133,Melton,-2.683549337,-1.275350145,-0.771175291,0.36806103
E07000134,North West Leicestershire,-3.143282863,-1.723196853,-4.076353556,-2.410944015
E07000135,Oadby and Wigston,1.028622326,2.24390595,2.664989527,5.39790223
E07000136,Boston,4.141528831,5.408146509,9.189687576,10.60348563
E07000137,East Lindsey,6.10031021,7.680175932,5.020177597,6.461678841
E07000138,Lincoln,4.037528266,4.388099379,4.277050155,5.387106719
E07000139,North Kesteven,-1.945838277,0.469899281,-2.727782978,-0.703879639
E07000140,South Holland,-2.635917519,-0.912335853,-1.063869635,0.613865075
E07000141,South Kesteven,-1.070479942,0.721990389,0.515507764,1.80829228
E07000142,West Lindsey,-0.434912306,1.362225304,-1.547898135,0.069703577
E07000143,Breckland,-6.539002607,-4.778173274,-3.479244466,-1.539561635
E07000144,Broadland,-2.029529416,-0.808948312,-1.139816998,0.135650486
E07000145,Great Yarmouth,3.185317381,3.751748955,6.974994621,7.673624519
E07000146,King's Lynn and West Norfolk,-2.841243697,-0.774609607,0.177266953,1.617559995
E07000147,North Norfolk,-4.949567646,-3.714373463,-5.797903408,-4.787319108
E07000148,Norwich,-1.230616805,-0.15824626,1.866603384,3.548474221
E07000149,South Norfolk,-5.450540187,-3.70025116,-4.120705206,-2.247657486
E07000150,Corby,3.430599195,5.852413006,5.579169007,7.681367848
E07000151,Daventry,0.455657185,2.338466885,0.287165307,1.84566398
E07000152,East Northamptonshire,-4.455686595,-2.900181433,-3.678809157,-1.665406863
E07000153,Kettering,1.606128261,3.317263401,3.833366566,5.382247591
E07000154,Northampton,4.208739043,5.841321692,8.704113132,10.48003293
E07000155,South Northamptonshire,1.634036238,4.011768549,0.395514148,2.540802899
E07000156,Wellingborough,4.603341463,5.790441159,9.312341421,10.27189996
E07000163,Craven,-2.170046839,-0.503257549,-0.811548978,0.579677842
E07000164,Hambleton,-5.042699084,-2.81790529,-5.725971932,-4.26412713
E07000165,Harrogate,-4.377691804,-2.48417761,0.190380041,1.852653969
E07000166,Richmondshire,-3.331282194,3.739106789,-10.55710908,-8.373465518
E07000167,Ryedale,-4.530483981,-2.944168124,-3.250411679,-1.572644176
E07000168,Scarborough,1.718318539,2.579528472,3.016382689,3.777197475
E07000169,Selby,-1.398109507,0.465145446,0.090829476,1.666073649
E07000170,Ashfield,-1.767883346,-0.421902504,-1.326847047,-0.113729753
E07000171,Bassetlaw,-2.150492538,-0.897356254,-0.728453017,0.222041786
E07000172,Broxtowe,-1.524051552,-0.287287778,-3.195572815,-1.74683374
E07000173,Gedling,-2.066883493,-0.506897322,-1.010596347,0.200194223
E07000174,Mansfield,-0.501826491,0.10463612,2.212879314,3.198939984
E07000175,Newark and Sherwood,-1.144378538,0.324467183,-0.675435601,0.792084579
E07000176,Rushcliffe,-6.166722911,-4.339991953,-7.323362818,-5.392162158
E07000177,Cherwell,-2.575669188,-0.566081116,-0.406157294,1.59704132
E07000178,Oxford,5.233875744,5.916746601,1.045683038,3.566226927
E07000179,South Oxfordshire,-1.315978813,1.104956956,0.326311162,2.667310228
E07000180,Vale of White Horse,2.21E-02,2.337962724,-2.816173074,-0.40683925
E07000181,West Oxfordshire,-1.622338146,1.579757082,-0.996158832,1.238523206
E07000187,Mendip,0.402151893,1.337104043,2.471922264,3.849649398
E07000188,Sedgemoor,0.51590217,1.645046575,1.151943181,2.708272178
E07000189,South Somerset,-0.632260475,0.920028767,1.407585499,2.951737898
E07000190,Taunton Deane,-0.548655221,0.230799683,0.616291739,1.811702058
E07000191,West Somerset,-0.913550301,0.360273308,2.989270662,4.338008995
E07000192,Cannock Chase,-4.174939077,-3.028204145,-3.321239802,-2.243591407
E07000193,East Staffordshire,-3.888772053,-2.645543421,1.214982466,2.212728958
E07000194,Lichfield,-4.461422651,-2.424638004,-3.525196492,-1.804952772
E07000195,Newcastle-under-Lyme,-4.74538676,-4.095259809,-8.026279421,-6.584674668
E07000196,South Staffordshire,-5.320614156,-3.983755725,-8.103135389,-6.50749055
E07000197,Stafford,-6.484318784,-5.023472042,-6.12557402,-4.946931286
E07000198,Staffordshire Moorlands,-3.133494558,-2.118095299,-3.015241412,-1.807321436
E07000199,Tamworth,0.508234241,1.385301369,2.735687595,3.455757711
E07000200,Babergh,-2.359451128,-1.052599857,-1.047699682,-0.200038067
E07000201,Forest Heath,-19.08657957,-16.33112263,-17.477653,-14.76669048
E07000202,Ipswich,-5.266590649,-4.070778563,4.168766453,5.43716364
E07000203,Mid Suffolk,-4.008157107,-1.916443249,-3.844431111,-2.809994873
E07000204,St Edmundsbury,-10.16448047,-8.29958566,-8.501080216,-7.281825322
E07000205,Suffolk Coastal,-3.702505607,-1.609863066,-1.00790221,0.222987199
E07000206,Waveney,1.02584208,2.026521852,2.626684237,3.483044857
E07000207,Elmbridge,-7.491397159,-4.218704919,0.815510656,3.637009319
E07000208,Epsom and Ewell,-4.188208098,-0.822789756,-3.291807519,-0.22322121
E07000209,Guildford,0.04715822,2.393691454,-5.321972936,-3.483334415
E07000210,Mole Valley,-4.251258091,-1.910061153,0.683976665,2.103746124
E07000211,Reigate and Banstead,-6.888152254,-4.232264614,-4.675236577,-1.066635158
E07000212,Runnymede,-6.18727661,-2.247147972,-8.029879263,-4.826788875
E07000213,Spelthorne,-3.189923983,0.868070089,1.506547134,4.716738827
E07000214,Surrey Heath,-2.910729994,0.235655243,-0.048128395,2.345624184
E07000215,Tandridge,-4.628349623,-1.999704959,-3.301143194,-0.860942236
E07000216,Waverley,-3.636894656,-2.405635158,-0.615068814,0.964210653
E07000217,Woking,-5.376966172,-2.930232763,3.63667403,6.533001086
E07000218,North Warwickshire,-0.291377504,0.992841633,0.834946724,2.224156008
E07000219,Nuneaton and Bedworth,1.170149409,2.676917169,5.644152434,7.117000656
E07000220,Rugby,-4.199677533,-2.08200564,1.345687269,3.689856971
E07000221,Stratford-on-Avon,1.316428542,3.67711241,5.028028897,7.168474805
E07000222,Warwick,-6.164973741,-3.524925896,-2.340306626,-0.451162569
E07000223,Adur,1.130312898,3.325307443,1.543964342,3.17937096
E07000224,Arun,0.068631677,1.902292615,2.004012857,3.967916598
E07000225,Chichester,1.313457563,3.995263752,3.184786674,5.149056267
E07000226,Crawley,-3.164225613,-0.608987877,0.336036558,2.219451251
E07000227,Horsham,-4.077592765,-1.999719459,-3.34288347,-1.001551568
E07000228,Mid Sussex,-7.204721513,-4.89034236,-5.45405035,-3.136729888
E07000229,Worthing,-3.818198464,-1.673526306,-0.975260698,1.401807727
E07000234,Bromsgrove,-4.033389017,-2.14177011,-3.766606306,-1.43489763
E07000235,Malvern Hills,-2.833672808,-1.189664447,-1.661368892,0.061859415
E07000236,Redditch,-1.372164188,-0.619857896,1.884819651,0.966101702
E07000237,Worcester,-1.316779224,-0.106155518,2.06066313,3.784487284
E07000238,Wychavon,-0.312843153,1.045353772,-0.073429905,1.804539405
E07000239,Wyre Forest,2.206323216,2.65942792,3.084912865,4.275384193
E08000001,Bolton,4.502929809,6.088264336,7.119700817,8.73644657
E08000002,Bury,3.542808435,5.080958643,5.301421022,6.732151741
E08000003,Manchester,-5.954244788,-3.987379882,-2.286362536,0.960398439
E08000004,Oldham,0.956211674,2.291336997,3.6077758,5.110613113
E08000005,Rochdale,1.969478065,3.139151867,3.62851934,5.179284499
E08000006,Salford,-0.883039426,0.633194734,0.325155162,2.559460864
E08000007,Stockport,1.833307802,3.067325461,1.610133662,3.01011548
E08000008,Tameside,4.892372834,6.66929092,7.179671859,9.03320454
E08000009,Trafford,-1.913987807,-0.396778342,-0.848187414,1.464008008
E08000010,Wigan,-1.906204769,-0.797293274,-1.695846352,-0.496700112
E08000011,Knowsley,14.03376604,14.35334086,13.76077435,14.53351097
E08000012,Liverpool,-0.904439713,-0.090396255,1.87E-03,1.757772245
E08000013,St. Helens,3.780607253,4.757889725,3.698908888,4.819257472
E08000014,Sefton,3.501946202,3.990002411,4.516908001,5.532438208
E08000015,Wirral,2.101165312,3.018506857,2.881479075,4.027814025
E08000016,Barnsley,0.401353267,1.543666084,0.667415875,1.826071979
E08000017,Doncaster,-4.099362919,-3.267982352,-2.105557088,-1.060462981
E08000018,Rotherham,1.146267803,1.882410833,3.599582295,4.730439508
E08000019,Sheffield,-4.928604595,-4.256577211,-4.892797355,-3.778057003
E08000037,Gateshead,-3.776050175,-2.961564349,-1.732511558,-0.238622653
E08000021,Newcastle upon Tyne,1.658507445,1.86074508,2.207317707,3.414563535
E08000022,North Tyneside,0.676568847,2.057480671,1.48504066,3.119907648
E08000023,South Tyneside,3.111406292,3.537605763,2.589853283,3.691216197
E08000024,Sunderland,6.355414906,6.629096811,4.918787291,5.424268947
E08000025,Birmingham,-0.397701893,0.913903659,3.982814996,5.455619495
E08000026,Coventry,5.358114796,6.558816573,-2.236709835,-0.444370898
E08000027,Dudley,-1.653896604,-0.540368022,-0.635127722,0.593537802
E08000028,Sandwell,0.196965363,2.170240472,3.886119186,5.814165048
E08000029,Solihull,2.263462035,3.994789261,2.838785578,5.26733596
E08000030,Walsall,-2.771488812,-1.341844493,-1.140871721,0.651234098
E08000031,Wolverhampton,-1.018511671,0.142180261,3.736326543,5.254181824
E08000032,Bradford,-1.158414732,0.61955763,3.50342143,5.22657389
E08000033,Calderdale,-0.184964328,1.606671684,0.915218716,2.493034332
E08000034,Kirklees,-4.521185337,-3.227984777,-3.57434637,-2.033972054
E08000035,Leeds,4.691155789,6.015710466,6.764218152,8.828844968
E08000036,Wakefield,1.779371073,2.86178178,3.283782662,4.498909238
E09000001,City of London,17.21118907,12.37148743,-22.68998635,-22.35893162
E09000002,Barking and Dagenham,-1.889888252,2.600246134,-0.100506909,5.132477853
E09000003,Barnet,-13.6551105,-10.01082654,-10.5878852,-6.942258969
E09000004,Bexley,-2.752958225,-0.355778692,-4.588883648,-1.556959198
E09000005,Brent,-14.95610503,-12.42937268,11.78080394,15.03393362
E09000006,Bromley,-1.28847528,0.971223396,-2.45290001,1.17288727
E09000007,Camden,-14.1144891,-12.26374046,-26.02549101,-22.95866034
E09000008,Croydon,-5.840089398,-1.95836065,-1.354261572,3.023987487
E09000009,Ealing,-4.604643135,-2.144131635,12.88309286,16.0394897
E09000010,Enfield,-11.95124977,-7.363511864,-4.764765497,-1.016800202
E09000011,Greenwich,-8.203474542,-5.387775067,-9.613928627,-5.205143263
E09000012,Hackney,-9.310172637,-6.910615741,-10.9910907,-6.744419802
E09000013,Hammersmith and Fulham,-13.27285243,-11.78396543,4.576988353,8.073454372
E09000014,Haringey,-21.04561326,-17.8428296,-6.157787665,-3.252214388
E09000015,Harrow,-16.00014084,-13.83051964,4.703880049,7.301801244
E09000016,Havering,-0.136350065,2.214513152,-1.734773143,1.140096071
E09000017,Hillingdon,-2.958536484,-0.207659372,-1.611651499,2.061954987
E09000018,Hounslow,-0.572727561,2.413009959,9.109286644,12.32554968
E09000019,Islington,-9.530345459,-6.435093728,-15.88557833,-12.44471545
E09000020,Kensington and Chelsea,-48.9091746,-46.92091677,-38.54474328,-31.83300715
E09000021,Kingston upon Thames,-6.117069318,-3.162367357,-11.66148202,-8.176278859
E09000022,Lambeth,-3.630093616,-0.443825245,-9.12450293,-3.706184642
E09000023,Lewisham,-3.924125102,-0.912098273,-8.874431143,-5.26928724
E09000024,Merton,-3.234047199,0.794268532,6.412193674,11.34565695
E09000025,Newham,-3.09648224,-0.680139689,-2.709264661,0.931686705
E09000026,Redbridge,-7.192904519,-2.186259178,-5.020170012,0.03156872
E09000027,Richmond upon Thames,-6.915849867,-2.958652262,-5.723348734,-2.637139328
E09000028,Southwark,-6.965180216,-3.188924361,-12.29644176,-7.972069197
E09000029,Sutton,-2.863790392,0.314418544,-2.789823534,0.445836757
E09000030,Tower Hamlets,-8.654691989,-4.78036102,-19.4853846,-15.63258576
E09000031,Waltham Forest,-4.120409402,-1.069406035,-1.187094566,2.095308347
E09000032,Wandsworth,-8.023017545,-3.535911917,0.169502876,5.130476826
E09000033,Westminster,-37.14441235,-34.0076104,-45.94472627,-39.51745462
W06000001,Isle of Anglesey,-3.2781896,-1.800605613,-4.555385509,-4.979364665
W06000002,Gwynedd,-6.924460085,-5.344811867,-9.657528052,-9.541325457
W06000003,Conwy,-2.418048667,-1.06092141,-1.988598029,0.637272636
W06000004,Denbighshire,3.748383793,5.057343171,4.393703817,3.218122857
W06000005,Flintshire,-1.41156547,-0.353988475,-0.099903478,-1.560810005
W06000006,Wrexham,-1.725493461,-0.350723476,-1.586816895,-2.316556637
W06000008,Ceredigion,-3.334946283,-2.021535791,-0.523016637,-0.289900491
W06000009,Pembrokeshire,-4.646019567,-3.130141889,-5.236229461,-5.427754795
W06000010,Carmarthenshire,-4.952558703,-3.43887234,-3.380127791,-3.237933476
W06000011,Swansea,-0.689708259,0.155861088,-0.805319692,-0.629529975
W06000012,Neath Port Talbot,0.100520963,0.957342689,-0.487322945,-0.33068353
W06000013,Bridgend,-2.397847881,-1.320739786,-2.48212059,-2.73959551
W06000014,The Vale of Glamorgan,-1.232505623,0.194234418,-1.25883754,-0.737818584
W06000015,Cardiff,-0.136649216,2.198635879,0.535901738,0.529031097
W06000016,Rhondda Cynon Taf,3.038669274,3.839971741,2.132034899,4.703819372
W06000018,Caerphilly,-1.648091617,-0.83340301,-1.499466574,-1.96379354
W06000019,Blaenau Gwent,-1.728683059,-0.926650897,-1.735394644,-2.017676953
W06000020,Torfaen,1.374118815,1.957078386,1.29228794,0.67043504
W06000021,Monmouthshire,-5.772237385,-3.967039225,-5.046534945,-5.943911053
W06000022,Newport,2.42311883,3.118062553,3.959821248,7.589028567
W06000023,Powys,-4.688880596,-3.160590748,-3.269458472,-3.948913975
W06000024,Merthyr Tydfil,0.68287465,1.919636639,2.455519415,5.016329244
