AREACD,AREANM,SPD V1.0 & Census 2011,SPD V2.0 & Census 2011,SPD V1.0 & Official Estimates 2015,SPD V2.0 & Official Estimates 2015
E07000076,Tendring,4.973458436,5.980692626,5.149597157,6.293395835
E07000077,Uttlesford,-4.301170503,-1.890379929,-4.578938549,-2.903868922
E07000078,Cheltenham,-5.308075009,-4.208905007,-2.027301839,-0.425128173
E07000079,Cotswold,-2.543145853,-0.967802361,-0.07261186,1.533149104
E07000080,Forest of Dean,0.303946803,1.681408176,-0.750235333,0.702170067
E07000081,Gloucester,-0.908892162,0.355716683,0.760027787,2.389849653
E07000082,Stroud,-0.297653661,1.041787726,-0.280258342,0.971056971
E07000083,Tewkesbury,-1.17508824,1.004754319,-2.549843767,-1.010584031
E07000084,Basingstoke and Deane,-1.698364094,0.637018139,0.205280391,1.894270762
E07000085,East Hampshire,0.065715358,1.908799812,0.941176604,2.219022267
E07000086,Eastleigh,-4.226508809,-2.14923975,-3.445211301,-2.144356509
E07000087,Fareham,-1.184396592,7.91E-03,-2.400890346,-1.125032503
E07000088,Gosport,-3.278175984,-2.482689003,-3.111169289,-2.276516204
E07000089,Hart,0.401751373,2.367809609,0.586974594,2.231256075
E07000090,Havant,0.352820025,0.840326436,-0.600779082,0.273081449
E07000091,New Forest,-0.561691071,0.903111036,-1.156657049,-0.076978844
E07000092,Rushmoor,-0.024484579,1.836348907,3.36339745,4.797705759
E07000093,Test Valley,-2.635057106,-0.895555167,0.292728724,1.817845454
E07000094,Winchester,-3.645872764,-1.444105003,-1.727328555,-0.500632451
E07000095,Broxbourne,3.78E-03,1.923279393,2.286142755,4.206870015
E07000096,Dacorum,-3.466573249,-1.594233343,-3.094661253,-1.546746878
E07000242,East Hertfordshire,-4.609238706,-1.825987369,-4.296150866,-2.02049721
E07000098,Hertsmere,0.079481154,1.985260632,2.794332666,4.993433098
E07000099,North Hertfordshire,-2.956377674,-0.995188722,-2.083457784,-0.613097344
E07000240,St Albans,-2.039806144,-0.048985413,0.020600813,2.10613882
E07000243,Stevenage,-0.180978676,1.494126111,1.736778074,3.297834919
E07000102,Three Rivers,-0.851861654,1.082532107,-0.564686316,1.848239428
E07000103,Watford,-4.312259076,-0.96654087,1.231585352,5.060130086
E07000241,Welwyn Hatfield,-0.959041185,0.89030991,-5.752441091,-3.751333734
E07000105,Ashford,-0.320538055,1.718023913,-0.665480477,0.9768911
E07000106,Canterbury,-1.360645561,-0.194043938,-4.390338279,-2.750174133
E07000107,Dartford,-6.187815077,-3.908666704,-6.237822933,-3.544062873
E07000108,Dover,-4.447281153,-3.354050581,-5.991881377,-4.174031859
E07000109,Gravesham,-3.327935959,-1.747340142,-2.679302035,-0.809441823
E07000110,Maidstone,-3.283207105,-1.350635968,-5.227377949,-3.749491851
E07000111,Sevenoaks,-2.340490563,-0.044595461,-4.107781339,-2.59776504
E07000112,Shepway,-3.755514321,-2.433311539,-5.454493965,-4.105723024
E07000113,Swale,-0.864959425,0.970315448,-1.501099115,-0.027292721
E07000114,Thanet,2.040846432,3.38122157,0.572616392,2.378949773
E07000115,Tonbridge and Malling,-3.116623557,-1.509317532,-4.701124517,-3.027271151
E07000116,Tunbridge Wells,-10.81584999,-9.871401993,-9.624260784,-8.335351637
E07000117,Burnley,5.337377105,6.039556712,6.798548804,7.538664474
E07000118,Chorley,-4.453464224,-2.786506653,-4.874873297,-3.273375075
E07000119,Fylde,-0.373149635,1.236058167,-1.240745117,0.404441847
E07000120,Hyndburn,4.037622495,4.729161235,5.349181936,6.267505772
E07000121,Lancaster,5.006393942,5.586068322,-0.263250126,0.625839989
E07000122,Pendle,0.835480121,1.489248347,3.725303034,4.642904074
E07000123,Preston,3.504552774,4.673997168,4.265001941,5.058985027
E07000124,Ribble Valley,-1.719416853,-0.392744436,-1.625401702,-0.477348408
E07000125,Rossendale,0.956400358,2.021954992,0.856864507,2.214626131
E07000126,South Ribble,0.756569995,1.260410059,1.756304146,2.405653268
E07000127,West Lancashire,3.219607659,4.095940995,3.861364339,5.000654867
E07000128,Wyre,1.078942865,2.554700683,-0.441114828,0.44272473
E07000129,Blaby,-1.17203045,-1.51E-02,-1.478672144,-0.30927669
E07000130,Charnwood,1.256221168,2.432665245,-3.765133982,-2.421443103
E07000131,Harborough,-3.838516517,-1.825105916,-4.588945844,-3.087000966
E07000132,Hinckley and Bosworth,-0.383361879,0.847431419,-0.903140895,0.454819139
E07000133,Melton,-2.125371075,-1.010077315,-0.61077083,0.291504336
E07000134,North West Leicestershire,-2.489480027,-1.364771907,-3.228472016,-1.90946766
E07000135,Oadby and Wigston,0.814668882,1.777173512,2.110671706,4.275138566
E07000136,Boston,3.280090835,4.283252036,7.27823256,8.397960619
E07000137,East Lindsey,4.831445687,6.082699338,3.975980657,5.117649642
E07000138,Lincoln,3.197722387,3.475374708,3.387423722,4.266588522
E07000139,North Kesteven,-1.541103916,0.372160231,-2.160404119,-0.557472674
E07000140,South Holland,-2.087646675,-0.722569996,-0.842584751,0.486181139
E07000141,South Kesteven,-0.847820114,0.571816388,0.408282149,1.432167486
E07000142,West Lindsey,-0.344450547,1.078882441,-1.225935323,0.055205233
E07000143,Breckland,-5.178890065,-3.784313233,-2.755561617,-1.219332815
E07000144,Broadland,-1.607387298,-0.640687063,-0.902735063,0.107435185
E07000145,Great Yarmouth,2.522771366,2.971385173,5.52419574,6.077510619
E07000146,King's Lynn and West Norfolk,-2.250265008,-0.613490809,0.140395427,1.281107516
E07000147,North Norfolk,-3.920057576,-2.941783783,-4.591939499,-3.791556734
E07000148,Norwich,-0.974648509,-0.125331038,1.47834988,2.810391583
E07000149,South Norfolk,-4.316827828,-2.930598919,-3.263598523,-1.780144729
E07000150,Corby,2.717034562,4.635111101,4.418701853,6.083643336
E07000151,Daventry,0.36088049,1.852065773,0.227434923,1.461765872
E07000152,East Northamptonshire,-3.528903784,-2.296943695,-2.913616852,-1.319002236
E07000153,Kettering,1.272053583,2.627272613,3.03602632,4.262740092
E07000154,Northampton,3.333321322,4.62632678,6.893657601,8.300186084
E07000155,South Northamptonshire,1.294156701,3.177320691,0.313247205,2.012315896
E07000156,Wellingborough,3.645846438,4.586029398,7.375374406,8.135344772
E07000163,Craven,-1.718677096,-0.398579979,-0.642746791,0.459104851
E07000164,Hambleton,-3.993817675,-2.23178099,-4.53496977,-3.377188687
E07000165,Harrogate,-3.467131909,-1.967468667,0.150780993,1.467301943
E07000166,Richmondshire,-2.638375498,2.961372577,-8.361230393,-6.63178469
E07000167,Ryedale,-3.588143313,-2.331781154,-2.57432605,-1.245534187
E07000168,Scarborough,1.360908283,2.042986549,2.38897509,2.991540401
E07000169,Selby,-1.10730273,0.368395194,0.071936945,1.31953033
E07000170,Ashfield,-1.40016361,-0.334146783,-1.050862861,-0.090073965
E07000171,Bassetlaw,-1.70319009,-0.710706153,-0.576934789,0.175857094
E07000172,Broxtowe,-1.207048829,-0.22753192,-2.530893669,-1.383492322
E07000173,Gedling,-1.636971726,-0.401462679,-0.800392307,0.158553824
E07000174,Mansfield,-0.397446581,0.082871807,1.752600417,2.533560468
E07000175,Newark and Sherwood,-0.906347802,0.256978009,-0.534944996,0.627330987
E07000176,Rushcliffe,-4.884044545,-3.437273627,-5.800103352,-4.270592429
E07000177,Cherwell,-2.039929997,-0.448336244,-0.321676577,1.264856726
E07000178,Oxford,4.145229589,4.686063308,0.828180966,2.824451726
E07000179,South Oxfordshire,-1.04225522,0.875125909,0.258438441,2.112509701
E07000180,Vale of White Horse,1.75E-02,1.851666478,-2.230409075,-0.322216686
E07000181,West Oxfordshire,-1.284891812,1.251167609,-0.788957795,0.980910379
E07000187,Mendip,0.318504299,1.058986402,1.957762433,3.048922323
E07000188,Sedgemoor,0.408594518,1.302876887,0.912338999,2.144951565
E07000189,South Somerset,-0.500750296,0.728662783,1.114807715,2.337776415
E07000190,Taunton Deane,-0.434534935,0.182793349,0.488103057,1.43486803
E07000191,West Somerset,-0.723531838,0.28533646,2.367502364,3.435703124
E07000192,Cannock Chase,-3.306551749,-2.398337683,-2.630421923,-1.776924395
E07000193,East Staffordshire,-3.079907466,-2.095270389,0.962266113,1.752481335
E07000194,Lichfield,-3.53344674,-1.920313299,-2.791955622,-1.429522596
E07000195,Newcastle-under-Lyme,-3.758346314,-3.243445768,-6.356813302,-5.215062337
E07000196,South Staffordshire,-4.213926412,-3.155134534,-6.417683228,-5.153932515
E07000197,Stafford,-5.135580477,-3.978589857,-4.851454624,-3.917969579
E07000198,Staffordshire Moorlands,-2.48172769,-1.677531477,-2.388071198,-1.431398577
E07000199,Tamworth,0.402521519,1.097158684,2.166664575,2.736960107
E07000200,Babergh,-1.868685294,-0.833659087,-0.829778148,-0.158430149
E07000201,Forest Heath,-15.11657102,-12.93424912,-13.84230117,-11.69521886
E07000202,Ipswich,-4.171139794,-3.224056622,3.301663031,4.306233603
E07000203,Mid Suffolk,-3.174460429,-1.517823053,-3.04478944,-2.22551594
E07000204,St Edmundsbury,-8.050268536,-6.573271843,-6.732855531,-5.767205655
E07000205,Suffolk Coastal,-2.932384441,-1.275011548,-0.79825855,0.176605861
E07000206,Waveney,0.812466927,1.605005306,2.080333916,2.758571527
E07000207,Elmbridge,-5.93318655,-3.341214296,0.64588444,2.88051138
E07000208,Epsom and Ewell,-3.317060814,-0.651649487,-2.607111555,-0.176791198
E07000209,Guildford,0.03734931,1.895803632,-4.215002566,-2.758800856
E07000210,Mole Valley,-3.366996408,-1.512768433,0.541709519,1.666166931
E07000211,Reigate and Banstead,-5.455416585,-3.351953574,-3.702787369,-0.844775045
E07000212,Runnymede,-4.900323075,-1.779741194,-6.359664376,-3.822816789
E07000213,Spelthorne,-2.526419795,0.68751151,1.19318533,3.735657151
E07000214,Surrey Heath,-2.305298155,0.186638952,-0.038117689,1.857734354
E07000215,Tandridge,-3.665652901,-1.583766327,-2.61450541,-0.681866251
E07000216,Waverley,-2.880420567,-1.905263045,-0.487134501,0.763654837
E07000217,Woking,-4.258557208,-2.320744348,2.880245831,5.17413686
E07000218,North Warwickshire,-0.230770983,0.786330573,0.661277805,1.761531559
E07000219,Nuneaton and Bedworth,0.926758332,2.120118398,4.470168728,5.63666452
E07000220,Rugby,-3.326144607,-1.648948467,1.065784317,2.922366721
E07000221,Stratford-on-Avon,1.042611405,2.912273029,3.982198887,5.677432045
E07000222,Warwick,-4.882659203,-2.79174131,-1.853522848,-0.357320755
E07000223,Adur,0.895207815,2.633643495,1.222819759,2.518061801
E07000224,Arun,0.054356289,1.506615751,1.587178182,3.142589946
E07000225,Chichester,1.04025839,3.164248892,2.522351046,4.078052563
E07000226,Crawley,-2.506066686,-0.482318398,0.266140954,1.757805391
E07000227,Horsham,-3.22945347,-1.583777811,-2.647563708,-0.793228842
E07000228,Mid Sussex,-5.706139438,-3.873151149,-4.319607877,-2.484290071
E07000229,Worthing,-3.024013184,-1.325432834,-0.772406473,1.11023172
E07000234,Bromsgrove,-3.194444101,-1.696281928,-2.983152195,-1.136438923
E07000235,Malvern Hills,-2.244268864,-0.942214242,-1.315804162,0.048992656
E07000236,Redditch,-1.086754037,-0.490927453,1.492777164,0.765152548
E07000237,Worcester,-1.042889145,-0.08407517,1.632045199,2.997313929
E07000238,Wychavon,-0.247771778,0.827920188,-0.058156485,1.429195209
E07000239,Wyre Forest,1.747407987,2.106266912,2.443250989,3.386104281
E08000001,Bolton,3.566320408,4.821905354,5.638803047,6.919265684
E08000002,Bury,2.80590428,4.024119245,4.198725449,5.331864179
E08000003,Manchester,-4.715761872,-3.158004867,-1.810799128,0.760635564
E08000004,Oldham,0.757319645,1.814738901,2.857358434,4.047605586
E08000005,Rochdale,1.559826627,2.486208279,2.873787317,4.101993323
E08000006,Salford,-0.699367225,0.501490229,0.257522888,2.027093004
E08000007,Stockport,1.451979779,2.429321765,1.275225861,2.38401146
E08000008,Tameside,3.874759284,5.282078408,5.686300113,7.154297996
E08000009,Trafford,-1.515878343,-0.314248447,-0.671764432,1.159494343
E08000010,Wigan,-1.509714177,-0.631456273,-1.343110311,-0.393386489
E08000011,Knowsley,11.11474271,11.36784596,10.89853328,11.51054069
E08000012,Liverpool,-0.716316253,-0.071593834,1.48E-03,1.392155618
E08000013,St. Helens,2.994240945,3.768248662,2.929535839,3.816851918
E08000014,Sefton,2.773541392,3.160081909,3.577391137,4.381691061
E08000015,Wirral,1.664122927,2.390657431,2.282131427,3.190028707
E08000016,Barnsley,0.317871787,1.222583538,0.528593373,1.446249007
E08000017,Doncaster,-3.246695432,-2.588242023,-1.667601214,-0.839886681
E08000018,Rotherham,0.9078441,1.49086938,2.850869178,3.74650809
E08000019,Sheffield,-3.903454839,-3.371209151,-3.875095505,-2.992221146
E08000037,Gateshead,-2.990631739,-2.345558964,-1.372149154,-0.188989141
E08000021,Newcastle upon Tyne,1.313537896,1.473710104,1.748195624,2.70433432
E08000022,North Tyneside,0.535842527,1.629524691,1.176152203,2.470966857
E08000023,South Tyneside,2.464233783,2.801783764,2.0511638,2.923443228
E08000024,Sunderland,5.033488605,5.250244675,3.895679534,4.296021006
E08000025,Birmingham,-0.314979899,0.723811698,3.154389477,4.32085064
E08000026,Coventry,4.243626919,5.194582726,-1.77147419,-0.351941752
E08000027,Dudley,-1.309886111,-0.427971474,-0.503021156,0.470081939
E08000028,Sandwell,0.155996567,1.718830454,3.077806395,4.604818718
E08000029,Solihull,1.792661932,3.163873095,2.248318178,4.17173008
E08000030,Walsall,-2.195019139,-1.062740838,-0.903570403,0.515777405
E08000031,Wolverhampton,-0.806661244,0.112606767,2.959170622,4.161312005
E08000032,Bradford,-0.917464468,0.490689643,2.774709773,4.139446521
E08000033,Calderdale,-0.146491748,1.272483974,0.724853223,1.974483191
E08000034,Kirklees,-3.580778787,-2.556563944,-2.830882325,-1.610905867
E08000035,Leeds,3.715395385,4.764442689,5.357260776,6.992445214
E08000036,Wakefield,1.40926189,2.26653117,2.600755868,3.563136116
E09000001,City of London,13.63126174,9.798218045,-17.97046919,-17.70827384
E09000002,Barking and Dagenham,-1.496791495,2.059394938,-0.079601472,4.06492246
E09000003,Barnet,-10.81484751,-7.92857462,-8.385605078,-5.498269104
E09000004,Bexley,-2.180342914,-0.281776724,-3.634395849,-1.233111685
E09000005,Brent,-11.84523518,-9.844063159,9.330396719,11.90687543
E09000006,Bromley,-1.020472421,0.76920893,-1.942696808,0.928926718
E09000007,Camden,-11.17867537,-9.712882445,-20.61218888,-18.18325899
E09000008,Croydon,-4.625350803,-1.551021635,-1.072575165,2.394998089
E09000009,Ealing,-3.646877363,-1.698152255,10.20340954,12.70327584
E09000010,Enfield,-9.46538982,-5.831901397,-3.773694274,-0.80530576
E09000011,Greenwich,-6.497151837,-4.267117853,-7.614231473,-4.122473465
E09000012,Hackney,-7.373656729,-5.473207667,-8.704943834,-5.341580483
E09000013,Hammersmith and Fulham,-10.51209913,-9.332900619,3.624974776,6.394175862
E09000014,Haringey,-16.6681257,-14.13152105,-4.87696783,-2.575753796
E09000015,Harrow,-12.67211155,-10.95377155,3.725472999,5.783026585
E09000016,Havering,-0.107989252,1.753894417,-1.373940329,0.902956089
E09000017,Hillingdon,-2.343160895,-0.164466223,-1.276427987,1.633068349
E09000018,Hounslow,-0.453600228,1.911103888,7.214555022,9.761835348
E09000019,Islington,-7.548033603,-5.096594233,-12.58137804,-9.856214636
E09000020,Kensington and Chelsea,-38.73606628,-37.16136608,-30.52743668,-25.21174167
E09000021,Kingston upon Thames,-4.8447189,-2.504594947,-9.235893756,-6.475612857
E09000022,Lambeth,-2.875034144,-0.351509594,-7.226606321,-2.935298237
E09000023,Lewisham,-3.107907081,-0.722381832,-7.028549465,-4.173275494
E09000024,Merton,-2.561365382,0.629060678,5.078457389,8.985760305
E09000025,Newham,-2.452413934,-0.538670634,-2.145737611,0.73789587
E09000026,Redbridge,-5.696780379,-1.731517269,-3.97597465,0.025002426
E09000027,Richmond upon Thames,-5.477353094,-2.343252592,-4.532892197,-2.088614348
E09000028,Southwark,-5.516422731,-2.525628094,-9.738781872,-6.313878804
E09000029,Sutton,-2.268121991,0.249019487,-2.209540239,0.353102712
E09000030,Tower Hamlets,-6.854516055,-3.786045928,-15.4324246,-12.38100792
E09000031,Waltham Forest,-3.263364246,-0.84696958,-0.940178896,1.65948421
E09000032,Wandsworth,-6.354229896,-2.800442238,0.134246278,4.063337646
E09000033,Westminster,-29.41837458,-26.93402744,-36.38822321,-31.29782406
W06000001,Isle of Anglesey,-2.596326164,-1.426079645,-3.607865323,-3.943656814
W06000002,Gwynedd,-5.484172388,-4.233090998,-7.648762217,-7.556729762
W06000003,Conwy,-1.915094545,-0.840249757,-1.574969639,0.504719928
W06000004,Denbighshire,2.968719964,4.005415791,3.479813423,2.548753302
W06000005,Flintshire,-1.117959852,-0.280358872,-0.079123555,-1.236161524
W06000006,Wrexham,-1.366590821,-0.277772993,-1.25675898,-1.834712856
W06000008,Ceredigion,-2.641277456,-1.601056346,-0.414229177,-0.229601189
W06000009,Pembrokeshire,-3.679647497,-2.479072376,-4.147093733,-4.298781798
W06000010,Carmarthenshire,-3.922426492,-2.723586893,-2.677061211,-2.564443313
W06000011,Swansea,-0.546248941,0.123441982,-0.637813196,-0.49858774
W06000012,Neath Port Talbot,0.079612603,0.75821541,-0.385959772,-0.261901356
W06000013,Bridgend,-1.899095522,-1.046025911,-1.965839507,-2.169759644
W06000014,The Vale of Glamorgan,-0.976144453,0.153833659,-0.996999332,-0.584352319
W06000015,Cardiff,-0.108226179,1.741319617,0.424434176,0.418992629
W06000016,Rhondda Cynon Taf,2.406626065,3.041257619,1.68857164,3.725424942
W06000018,Caerphilly,-1.30528856,-0.660055184,-1.187577527,-1.555324484
W06000019,Blaenau Gwent,-1.369116983,-0.73390751,-1.374432558,-1.598000147
W06000020,Torfaen,1.088302101,1.550006082,1.023492048,0.530984551
W06000021,Monmouthshire,-4.571612009,-3.141895066,-3.996855676,-4.707577554
W06000022,Newport,1.919110113,2.469505542,3.136178429,6.010510625
W06000023,Powys,-3.713593432,-2.503187872,-2.58941111,-3.127539868
W06000024,Merthyr Tydfil,0.540836722,1.520352218,1.944771377,3.972932761
