AREACD,AREANM,SPD V1.0 & Census 2011,SPD V2.0 & Census 2011,SPD V1.0 & Official Estimates 2015,SPD V2.0 & Official Estimates 2015
E06000025,South Gloucestershire,-0.513799427,0.902435255,-1.966745589,-0.644646341
E06000026,Plymouth,4.810781622,4.741077206,1.248468142,1.795530374
E06000027,Torbay,5.345009688,5.690181908,3.390373808,4.135783065
E06000028,Bournemouth,-0.607286846,-0.098213503,-1.869150217,-0.604520727
E06000029,Poole,0.286836989,1.524711313,0.441824478,1.492030446
E06000030,Swindon,-0.822128912,0.504765652,1.181862488,2.543528691
E06000031,Peterborough,2.015113243,3.227943073,9.167188736,10.61260215
E06000032,Luton,-0.548381541,0.511428576,2.03537984,3.354529753
E06000033,Southend-on-Sea,-0.229168996,1.050718073,0.514312133,1.993379561
E06000034,Thurrock,-4.687064082,-2.519701686,-1.718298314,0.545491526
E06000035,Medway,-4.671049459,-3.637148107,-2.646784552,-1.575143606
E06000036,Bracknell Forest,-3.205059333,-0.878207427,-3.900155838,-1.994254495
E06000037,West Berkshire,-1.136421043,0.221621677,1.060732957,2.328414803
E06000038,Reading,1.767043213,3.300666957,6.987092492,9.384524199
E06000039,Slough,-5.377061012,-3.314069093,1.265441949,3.608776582
E06000040,Windsor and Maidenhead,-3.297338424,-1.700612215,-1.75383946,0.191143013
E06000041,Wokingham,-0.220820631,1.734463115,0.188179411,1.588758394
E06000042,Milton Keynes,-2.597705808,-0.498537343,1.912200687,3.875462159
E06000043,Brighton and Hove,-0.743281393,-0.375211466,-1.940942399,-0.846497307
E06000044,Portsmouth,-0.686965748,-0.373510105,-1.853123278,-0.916278313
E06000045,Southampton,0.534441619,1.055569706,-0.694505407,0.503125264
E06000046,Isle of Wight,-1.798675541,-0.924319415,-0.461106513,-0.09911637
E06000047,County Durham,0.43217843,1.142917269,0.217307229,0.852179271
E06000057,Northumberland,-1.082037281,-0.445740356,-0.415858946,0.185778824
E06000049,Cheshire East,-1.060213643,0.064107903,0.84371602,1.903461861
E06000050,Cheshire West and Chester,2.453081915,3.265004617,4.221305372,5.543105467
E06000051,Shropshire,-6.586381946,-5.327090815,-5.335645223,-4.063347222
E06000052,Cornwall,1.442600588,2.321478106,-0.571020041,0.30095412
E06000053,Isles of Scilly,-3.408476049,-3.203967543,-8.40063224,-7.10822728
E06000054,Wiltshire,-2.649096834,-0.848807937,-2.03627625,-0.440250919
E06000055,Bedford,0.082966286,1.362744176,2.656641149,4.246470608
E06000056,Central Bedfordshire,-0.881413866,0.906209215,-2.949599221,-1.109799085
E07000004,Aylesbury Vale,-3.67817779,-1.791225237,-6.239255917,-4.261634627
E07000005,Chiltern,-0.690620166,0.86408579,-0.300211943,1.038828674
E07000006,South Bucks,-3.755166262,-0.552494601,-2.907080979,-0.50189516
E07000007,Wycombe,-2.180339681,-0.572207945,-1.498976303,0.021328653
E07000008,Cambridge,-3.828787306,-3.408081533,1.81258738,2.972413879
E07000009,East Cambridgeshire,-6.52002859,-4.846572514,-3.655271072,-2.528587535
E07000010,Fenland,-0.223858421,0.775622108,2.657646287,3.631359367
E07000011,Huntingdonshire,-4.935687967,-3.620922034,-2.120059351,-1.062604618
E07000012,South Cambridgeshire,-2.321993515,-0.083793614,-1.774344991,-0.095019529
E07000026,Allerdale,-0.311500332,0.330190367,-0.351128708,0.476975765
E07000027,Barrow-in-Furness,3.132365184,3.560592746,4.22405377,4.606643153
E07000028,Carlisle,-0.629906124,0.11033838,0.683161302,1.149710396
E07000029,Copeland,-2.401460967,-1.873947786,-1.953576979,-1.526636288
E07000030,Eden,-2.414198869,-1.594228307,-1.854183681,-1.139937298
E07000031,South Lakeland,-1.6081439,-0.467955356,-1.212115286,1.16E-02
E07000032,Amber Valley,-1.680930558,-0.762496598,-1.670400265,-0.888459291
E07000033,Bolsover,-0.900676677,-0.114811566,-0.502007493,0.281896451
E07000034,Chesterfield,-0.946314255,-0.423960269,-0.812687556,0.227264746
E07000035,Derbyshire Dales,-2.555187567,-1.309269738,-1.460718296,-0.62059422
E07000036,Erewash,-1.330521801,-0.34703442,-1.552791043,-0.714756086
E07000037,High Peak,-0.31888666,0.66586191,-0.569550405,0.536723265
E07000038,North East Derbyshire,-1.014599794,-0.363981946,-0.696333667,-0.342137885
E07000039,South Derbyshire,-4.65083287,-3.138121637,-5.044271373,-3.574537624
E07000040,East Devon,1.130381356,2.213143844,-0.715332617,0.400064483
E07000041,Exeter,0.513882776,1.249640428,-6.051547013,-4.532172255
E07000042,Mid Devon,-1.093253284,0.191222757,-1.254154612,-0.458975194
E07000043,North Devon,3.113632499,4.019503965,2.302767797,2.953411325
E07000044,South Hams,2.904562804,3.823979675,1.176956041,2.097897514
E07000045,Teignbridge,1.756624051,2.85073605,0.300760541,1.497974319
E07000046,Torridge,1.312661796,2.258343053,-0.430600065,0.426067409
E07000047,West Devon,-0.99832266,0.513182798,-1.527041166,-0.753855688
E07000048,Christchurch,3.13E-03,1.427805405,-0.122451394,0.762259918
E07000049,East Dorset,1.037180026,2.213914104,0.841562626,1.598461209
E07000050,North Dorset,-3.234214033,-1.77805137,-3.737817913,-1.947488184
E07000051,Purbeck,-2.390924817,-0.654498883,-2.200080808,-0.620702348
E07000052,West Dorset,-0.372175779,0.425127599,0.390547587,1.346047446
E07000053,Weymouth and Portland,-0.341066218,-0.082962081,1.49103537,2.193919177
E07000061,Eastbourne,-2.670841929,-1.608849885,-1.512547089,-0.234503449
E07000062,Hastings,-2.589094333,-1.763778955,-0.638480355,0.377507679
E07000063,Lewes,-3.251467771,-1.752804437,-2.781533527,-1.649531456
E07000064,Rother,-2.213172828,-0.744355462,-2.515134489,-1.323840105
E07000065,Wealden,-4.013741205,-2.372947975,-3.676205509,-2.36635939
E07000066,Basildon,0.500887019,1.861544029,1.711511043,3.302365314
E07000067,Braintree,-2.348373387,-1.011842686,-1.97459987,-0.900904947
E07000068,Brentwood,-1.599694616,0.320346985,-0.657521205,1.449311117
E07000069,Castle Point,3.887062316,4.252220903,3.110557766,3.834726524
E07000070,Chelmsford,-1.211698544,-0.072273652,-1.029089365,0.207035692
E07000071,Colchester,1.404816991,2.853019348,0.609073507,2.24606079
E07000072,Epping Forest,1.344451961,3.543040606,1.240312906,3.990773366
E07000073,Harlow,4.479079719,5.417413844,6.249993305,7.658615943
E07000074,Maldon,1.737437379,2.851054276,0.959806798,0.552906237
E07000075,Rochford,-0.800590612,0.268666718,-1.414572068,0.056441794
E07000076,Tendring,4.227439671,5.083588732,4.377157584,5.34938646
E07000077,Uttlesford,-3.655994927,-1.60682294,-3.892097766,-2.468288584
E07000078,Cheltenham,-4.511863758,-3.577569256,-1.723206563,-0.361358947
E07000079,Cotswold,-2.161673975,-0.822632007,-0.061720081,1.303176738
E07000080,Forest of Dean,0.258354783,1.429196949,-0.637700033,0.596844557
E07000081,Gloucester,-0.772558337,0.30235918,0.646023619,2.031372205
E07000082,Stroud,-0.253005612,0.885519567,-0.23821959,0.825398426
E07000083,Tewkesbury,-0.998825004,0.854041171,-2.167367202,-0.858996426
E07000084,Basingstoke and Deane,-1.44360948,0.541465418,0.174488333,1.610130148
E07000085,East Hampshire,0.055858054,1.62247984,0.800000114,1.886168927
E07000086,Eastleigh,-3.592532488,-1.826853787,-2.928429606,-1.822703033
E07000087,Fareham,-1.006737103,6.72E-03,-2.040756794,-0.956277628
E07000088,Gosport,-2.786449586,-2.110285652,-2.644493895,-1.935038773
E07000089,Hart,0.341488667,2.012638168,0.498928405,1.896567664
E07000090,Havant,0.299897021,0.71427747,-0.51066222,0.232119232
E07000091,New Forest,-0.47743741,0.767644381,-0.983158491,-0.065432017
E07000092,Rushmoor,-0.020811892,1.560896571,2.858887832,4.078049895
E07000093,Test Valley,-2.23979854,-0.761221892,0.248819415,1.545168636
E07000094,Winchester,-3.098991849,-1.227489253,-1.468229271,-0.425537583
E07000095,Broxbourne,3.21E-03,1.634787484,1.943221342,3.575839512
E07000096,Dacorum,-2.946587261,-1.355098341,-2.630462065,-1.314734846
E07000242,East Hertfordshire,-3.9178529,-1.552089264,-3.651728236,-1.717422629
E07000098,Hertsmere,0.067558981,1.687471537,2.375182766,4.244418133
E07000099,North Hertfordshire,-2.512921023,-0.845910413,-1.770939116,-0.521132742
E07000240,St Albans,-1.733835223,-0.041637601,0.017510691,1.790217997
E07000243,Stevenage,-0.153831874,1.270007194,1.476261363,2.803159681
E07000102,Three Rivers,-0.724082406,0.920152291,-0.479983369,1.571003514
E07000103,Watford,-3.665420215,-0.82155974,1.046847549,4.301110573
E07000241,Welwyn Hatfield,-0.815185007,0.756763423,-4.889574927,-3.188633674
E07000105,Ashford,-0.272457347,1.460320326,-0.565658406,0.830357435
E07000106,Canterbury,-1.156548727,-0.164937347,-3.731787537,-2.337648013
E07000107,Dartford,-5.259642815,-3.322366698,-5.302149493,-3.012453442
E07000108,Dover,-3.78018898,-2.850942994,-5.09309917,-3.54792708
E07000109,Gravesham,-2.828745565,-1.485239121,-2.27740673,-0.68802555
E07000110,Maidstone,-2.790726039,-1.148040573,-4.443271256,-3.187068074
E07000111,Sevenoaks,-1.989416979,-0.037906141,-3.491614138,-2.208100284
E07000112,Shepway,-3.192187173,-2.068314808,-4.636319871,-3.489864571
E07000113,Swale,-0.735215512,0.824768131,-1.275934248,-0.023198813
E07000114,Thanet,1.734719468,2.874038335,0.486723933,2.022107307
E07000115,Tonbridge and Malling,-2.649130023,-1.282919902,-3.99595584,-2.573180478
E07000116,Tunbridge Wells,-9.193472494,-8.390691694,-8.180621667,-7.085048892
E07000117,Burnley,4.536770539,5.133623205,5.778766484,6.407864803
E07000118,Chorley,-3.785444591,-2.368530655,-4.143642302,-2.782368814
E07000119,Fylde,-0.31717719,1.050649442,-1.054633349,0.34377557
E07000120,Hyndburn,3.431979121,4.019787049,4.546804646,5.327379906
E07000121,Lancaster,4.255434851,4.748158073,-0.223762607,0.531963991
E07000122,Pendle,0.710158103,1.265861095,3.166507579,3.946468463
E07000123,Preston,2.978869858,3.972897593,3.62525165,4.300137273
E07000124,Ribble Valley,-1.461504325,-0.333832771,-1.381591447,-0.405746147
E07000125,Rossendale,0.812940304,1.718661743,0.728334831,1.882432211
E07000126,South Ribble,0.643084496,1.071348551,1.492858524,2.044805278
E07000127,West Lancashire,2.73666651,3.481549846,3.282159688,4.250556637
E07000128,Wyre,0.917101436,2.171495581,-0.374947604,0.376316021
E07000129,Blaby,-0.996225882,-1.28E-02,-1.256871322,-0.262885186
E07000130,Charnwood,1.067787993,2.067765459,-3.200363885,-2.058226637
E07000131,Harborough,-3.26273904,-1.551340029,-3.900603968,-2.623950821
E07000132,Hinckley and Bosworth,-0.325857597,0.720316707,-0.767669761,0.386596268
E07000133,Melton,-1.806565414,-0.858565717,-0.519155206,0.247778686
E07000134,North West Leicestershire,-2.116058023,-1.160056121,-2.744201214,-1.623047511
E07000135,Oadby and Wigston,0.69246855,1.510597486,1.79407095,3.633867781
E07000136,Boston,2.788077209,3.64076423,6.186497676,7.138266526
E07000137,East Lindsey,4.106728834,5.170294437,3.379583558,4.350002196
E07000138,Lincoln,2.718064029,2.954068502,2.879310164,3.626600243
E07000139,North Kesteven,-1.309938328,0.316336196,-1.836343501,-0.473851773
E07000140,South Holland,-1.774499673,-0.614184496,-0.716197039,0.413253968
E07000141,South Kesteven,-0.720647097,0.48604393,0.347039827,1.217342363
E07000142,West Lindsey,-0.292782965,0.917050075,-1.042045024,0.046924448
E07000143,Breckland,-4.402056555,-3.216666248,-2.342227374,-1.036432893
E07000144,Broadland,-1.366279203,-0.544584003,-0.767324803,0.091319907
E07000145,Great Yarmouth,2.144355661,2.525677397,4.695566379,5.165884026
E07000146,King's Lynn and West Norfolk,-1.912725257,-0.521467188,0.119336113,1.088941389
E07000147,North Norfolk,-3.332048939,-2.500516215,-3.903148575,-3.222823224
E07000148,Norwich,-0.828451233,-0.106531382,1.256597398,2.388832845
E07000149,South Norfolk,-3.669303654,-2.491009081,-2.774058745,-1.51312302
E07000150,Corby,2.309479378,3.939844436,3.755896575,5.171096836
E07000151,Daventry,0.306748417,1.574255907,0.193319685,1.242500991
E07000152,East Northamptonshire,-2.999568216,-1.952402141,-2.476574324,-1.1211519
E07000153,Kettering,1.081245545,2.233181721,2.580622372,3.623329078
E07000154,Northampton,2.833323124,3.932377763,5.85960896,7.055158172
E07000155,South Northamptonshire,1.100033196,2.700722587,0.266260124,1.710468512
E07000156,Wellingborough,3.098969473,3.898124988,6.269068245,6.915043056
E07000163,Craven,-1.460875532,-0.338792982,-0.546334772,0.390239123
E07000164,Hambleton,-3.394745024,-1.897013841,-3.854724304,-2.870610384
E07000165,Harrogate,-2.947062123,-1.672348367,0.128163844,1.247206652
E07000166,Richmondshire,-2.242619173,2.51716669,-7.107045834,-5.637016986
E07000167,Ryedale,-3.049921816,-1.982013981,-2.188177142,-1.058704059
E07000168,Scarborough,1.156772041,1.736538567,2.030628826,2.54280934
E07000169,Selby,-0.94120732,0.313135915,0.061146403,1.121600781
E07000170,Ashfield,-1.190139068,-0.284024766,-0.893233432,-0.07656287
E07000171,Bassetlaw,-1.447711577,-0.60410023,-0.490394571,0.14947853
E07000172,Broxtowe,-1.025991505,-0.193402132,-2.151259619,-1.175968474
E07000173,Gedling,-1.391425967,-0.341243277,-0.680333461,0.134770751
E07000174,Mansfield,-0.337829594,0.070441036,1.489710354,2.153526397
E07000175,Newark and Sherwood,-0.770395632,0.218431308,-0.454703246,0.533231339
E07000176,Rushcliffe,-4.151437864,-2.921682583,-4.930087849,-3.630003565
E07000177,Cherwell,-1.733940497,-0.381085807,-0.273425091,1.075128217
E07000178,Oxford,3.523445151,3.983153812,0.703953821,2.400783967
E07000179,South Oxfordshire,-0.885916937,0.743857023,0.219672674,1.795633246
E07000180,Vale of White Horse,1.49E-02,1.573916506,-1.895847713,-0.273884183
E07000181,West Oxfordshire,-1.09215804,1.063492467,-0.670614126,0.833773822
E07000187,Mendip,0.270728654,0.900138441,1.664098068,2.591583975
E07000188,Sedgemoor,0.347305341,1.107445354,0.775488149,1.82320883
E07000189,South Somerset,-0.425637751,0.619363366,0.947586558,1.987109953
E07000190,Taunton Deane,-0.369354695,0.155374347,0.414887599,1.219637825
E07000191,West Somerset,-0.615002062,0.242535991,2.012377009,2.920347656
E07000192,Cannock Chase,-2.810568987,-2.03858703,-2.235858635,-1.510385735
E07000193,East Staffordshire,-2.617921346,-1.780979831,0.817926196,1.489609135
E07000194,Lichfield,-3.003429729,-1.632266305,-2.373162278,-1.215094206
E07000195,Newcastle-under-Lyme,-3.194594367,-2.756928903,-5.403291306,-4.432802986
E07000196,South Staffordshire,-3.58183745,-2.681864354,-5.455030744,-4.380842638
E07000197,Stafford,-4.365243405,-3.381801379,-4.12373643,-3.330274142
E07000198,Staffordshire Moorlands,-2.109468537,-1.425901756,-2.029860519,-1.216688791
E07000199,Tamworth,0.342143291,0.932584882,1.841664889,2.326416091
E07000200,Babergh,-1.5883825,-0.708610224,-0.705311426,-0.134665627
E07000201,Forest Heath,-12.84908537,-10.99411175,-11.765956,-9.940936028
E07000202,Ipswich,-3.545468825,-2.740448129,2.806413576,3.660298563
E07000203,Mid Suffolk,-2.698291365,-1.290149595,-2.588071024,-1.891688549
E07000204,St Edmundsbury,-6.842728256,-5.587281066,-5.722927202,-4.902124807
E07000205,Suffolk Coastal,-2.492526774,-1.083759816,-0.678519768,0.150114982
E07000206,Waveney,0.690596888,1.364254511,1.768283829,2.344785798
E07000207,Elmbridge,-5.043208567,-2.840032151,0.549001774,2.448434673
E07000208,Epsom and Ewell,-2.819501692,-0.553902064,-2.216044822,-0.150272518
E07000209,Guildford,0.031746913,1.611433087,-3.582752181,-2.344980728
E07000210,Mole Valley,-2.861946947,-1.285853168,0.460453091,1.416241891
E07000211,Reigate and Banstead,-4.637104097,-2.849160538,-3.147369264,-0.718058788
E07000212,Runnymede,-4.165274614,-1.512780015,-5.40571472,-3.249394271
E07000213,Spelthorne,-2.147456825,0.584384784,1.01420753,3.175308578
E07000214,Surrey Heath,-1.959503432,0.158643109,-0.032400035,1.579074201
E07000215,Tandridge,-3.115804966,-1.346201378,-2.222329598,-0.579586314
E07000216,Waverley,-2.448357482,-1.619473588,-0.414064326,0.649106612
E07000217,Woking,-3.619773627,-1.972632696,2.448208957,4.398016331
E07000218,North Warwickshire,-0.196155335,0.668380987,0.562086135,1.497301825
E07000219,Nuneaton and Bedworth,0.787744582,1.802100638,3.799643419,4.791164842
E07000220,Rugby,-2.827222916,-1.401606197,0.905916669,2.484011713
E07000221,Stratford-on-Avon,0.886219694,2.475432075,3.384869054,4.825817239
E07000222,Warwick,-4.150260322,-2.372980113,-1.57549442,-0.303722641
E07000223,Adur,0.760926643,2.23859697,1.039396795,2.140352531
E07000224,Arun,0.046202845,1.280623388,1.349101455,2.671201454
E07000225,Chichester,0.884219631,2.689611558,2.143998389,3.466344679
E07000226,Crawley,-2.130156683,-0.409970639,0.226219811,1.494134582
E07000227,Horsham,-2.745035449,-1.34621114,-2.250429152,-0.674244516
E07000228,Mid Sussex,-4.850218522,-3.292178477,-3.671666696,-2.11164656
E07000229,Worthing,-2.570411206,-1.126617909,-0.656545502,0.943696962
E07000234,Bromsgrove,-2.715277486,-1.441839638,-2.535679365,-0.965973084
E07000235,Malvern Hills,-1.907628534,-0.800882106,-1.118433538,0.041643758
E07000236,Redditch,-0.923740931,-0.417288335,1.268860589,0.650379666
E07000237,Worcester,-0.886455773,-0.071463895,1.387238419,2.547716839
E07000238,Wychavon,-0.210606011,0.70373216,-0.049433012,1.214815928
E07000239,Wyre Forest,1.485296789,1.790326876,2.076763341,2.878188639
E08000001,Bolton,3.031372347,4.098619551,4.79298259,5.881375831
E08000002,Bury,2.385018638,3.420501358,3.568916632,4.532084552
E08000003,Manchester,-4.008397591,-2.684304137,-1.539179259,0.646540229
E08000004,Oldham,0.643721699,1.542528066,2.428754669,3.440464748
E08000005,Rochdale,1.325852633,2.113277037,2.44271922,3.486694325
E08000006,Salford,-0.594462141,0.426266695,0.218894455,1.723029054
E08000007,Stockport,1.234182812,2.0649235,1.083941981,2.026409741
E08000008,Tameside,3.293545392,4.489766647,4.833355096,6.081153297
E08000009,Trafford,-1.288496592,-0.26711118,-0.570999767,0.985570191
E08000010,Wigan,-1.283257051,-0.536737832,-1.141643764,-0.334378516
E08000011,Knowsley,9.4475313,9.662669066,9.263753291,9.783959588
E08000012,Liverpool,-0.608868815,-0.060854759,1.26E-03,1.183332275
E08000013,St. Helens,2.545104803,3.203011363,2.490105463,3.24432413
E08000014,Sefton,2.357510183,2.686069623,3.040782466,3.724437402
E08000015,Wirral,1.414504488,2.032058816,1.939811713,2.711524401
E08000016,Barnsley,0.270191019,1.039196008,0.449304367,1.229311656
E08000017,Doncaster,-2.759691117,-2.200005719,-1.417461032,-0.713903679
E08000018,Rotherham,0.771667485,1.267238973,2.423238801,3.184531877
E08000019,Sheffield,-3.317936613,-2.865527778,-3.293831179,-2.543387974
E08000037,Gateshead,-2.542036978,-1.993725119,-1.166326781,-0.16064077
E08000021,Newcastle upon Tyne,1.116507212,1.252653588,1.48596628,2.298684172
E08000022,North Tyneside,0.455466148,1.385095988,0.999729372,2.100321829
E08000023,South Tyneside,2.094598716,2.3815162,1.74348923,2.484926744
E08000024,Sunderland,4.278465315,4.462707973,3.311327604,3.651617855
E08000025,Birmingham,-0.267732914,0.615239943,2.681231055,3.672723044
E08000026,Coventry,3.607082881,4.415395317,-1.505753061,-0.299150489
E08000027,Dudley,-1.113403194,-0.363775753,-0.427567982,0.399569648
E08000028,Sandwell,0.132597082,1.461005886,2.616135436,3.91409591
E08000029,Solihull,1.523762642,2.689292131,1.911070451,3.545970568
E08000030,Walsall,-1.865766268,-0.903329712,-0.768034842,0.438410795
E08000031,Wolverhampton,-0.685662057,0.095715752,2.515295028,3.537115204
E08000032,Bradford,-0.779844797,0.417086197,2.358503307,3.518529543
E08000033,Calderdale,-0.124517986,1.081611378,0.61612524,1.678310713
E08000034,Kirklees,-3.043661969,-2.173079352,-2.406249976,-1.369269987
E08000035,Leeds,3.158086077,4.049776286,4.55367166,5.943578432
E08000036,Wakefield,1.197872607,1.926551494,2.210642488,3.028665699
E09000001,City of London,11.58657248,8.328485339,-15.27489881,-15.05203277
E09000002,Barking and Dagenham,-1.272272771,1.750485698,-0.067661251,3.455184091
E09000003,Barnet,-9.192620387,-6.739288427,-7.127764316,-4.673528738
E09000004,Bexley,-1.853291477,-0.239510215,-3.089236472,-1.048144932
E09000005,Brent,-10.0684499,-8.367453685,7.930837211,10.12084412
E09000006,Bromley,-0.867401558,0.65382759,-1.651292286,0.78958771
E09000007,Camden,-9.501874064,-8.255950078,-17.52036055,-15.45577014
E09000008,Croydon,-3.931548183,-1.31836839,-0.91168889,2.035748376
E09000009,Ealing,-3.099845758,-1.443429417,8.672898111,10.79778447
E09000010,Enfield,-8.045581347,-4.957116187,-3.207640133,-0.684509896
E09000011,Greenwich,-5.522579062,-3.627050175,-6.472096752,-3.504102445
E09000012,Hackney,-6.26760822,-4.652226517,-7.399202259,-4.540343411
E09000013,Hammersmith and Fulham,-8.935284258,-7.932965526,3.081228559,5.435049483
E09000014,Haringey,-14.16790684,-12.01179289,-4.145422656,-2.189390726
E09000015,Harrow,-10.77129482,-9.310705822,3.166652049,4.915572597
E09000016,Havering,-0.091790864,1.490810254,-1.16784928,0.767512675
E09000017,Hillingdon,-1.991686761,-0.139796289,-1.084963789,1.388108097
E09000018,Hounslow,-0.385560194,1.624438305,6.132371768,8.297560046
E09000019,Islington,-6.415828563,-4.332105098,-10.69417133,-8.37778244
E09000020,Kensington and Chelsea,-32.92565634,-31.58716117,-25.94832118,-21.42998042
E09000021,Kingston upon Thames,-4.118011065,-2.128905705,-7.850509693,-5.504270928
E09000022,Lambeth,-2.443779022,-0.298783155,-6.142615373,-2.495003501
E09000023,Lewisham,-2.641721019,-0.614024557,-5.974267045,-3.54728417
E09000024,Merton,-2.177160575,0.534701576,4.316688781,7.63789626
E09000025,Newham,-2.084551844,-0.457870039,-1.82387697,0.627211489
E09000026,Redbridge,-4.842263322,-1.471789679,-3.379578452,0.021252062
E09000027,Richmond upon Thames,-4.65575013,-1.991764703,-3.852958368,-1.775322195
E09000028,Southwark,-4.688959322,-2.14678388,-8.277964591,-5.366796983
E09000029,Sutton,-1.927903692,0.211666564,-1.878109203,0.300137305
E09000030,Tower Hamlets,-5.826338647,-3.218139038,-13.11756091,-10.52385673
E09000031,Waltham Forest,-2.773859609,-0.719924143,-0.799152062,1.410561579
E09000032,Wandsworth,-5.401095412,-2.380375902,0.114109336,3.453836999
E09000033,Westminster,-25.00561839,-22.89392332,-30.92998973,-26.60315045
W06000001,Isle of Anglesey,-2.206877239,-1.212167698,-3.066685525,-3.352108292
W06000002,Gwynedd,-4.661546529,-3.598127349,-6.501447884,-6.423220297
W06000003,Conwy,-1.627830363,-0.714212293,-1.338724193,0.429011939
W06000004,Denbighshire,2.52341197,3.404603423,2.95784141,2.166440307
W06000005,Flintshire,-0.950265874,-0.238305041,-0.067255021,-1.050737295
W06000006,Wrexham,-1.161602198,-0.236107044,-1.068245133,-1.559505928
W06000008,Ceredigion,-2.245085838,-1.360897894,-0.3520948,-0.19516101
W06000009,Pembrokeshire,-3.127700372,-2.10721152,-3.525029673,-3.653964528
W06000010,Carmarthenshire,-3.334062519,-2.315048859,-2.275502029,-2.179776816
W06000011,Swansea,-0.4643116,0.104925685,-0.542141217,-0.423799579
W06000012,Neath Port Talbot,0.067670713,0.644483098,-0.328065806,-0.222616153
W06000013,Bridgend,-1.614231193,-0.889122024,-1.670963581,-1.844295697
W06000014,The Vale of Glamorgan,-0.829722785,0.13075861,-0.847449432,-0.496699471
W06000015,Cardiff,-0.091992252,1.480121674,0.36076905,0.356143734
W06000016,Rhondda Cynon Taf,2.045632155,2.585068976,1.435285894,3.166611201
W06000018,Caerphilly,-1.109495276,-0.561046907,-1.009440898,-1.322025811
W06000019,Blaenau Gwent,-1.163749435,-0.623821384,-1.168267674,-1.358300125
W06000020,Torfaen,0.925056786,1.31750517,0.869968241,0.451336869
W06000021,Monmouthshire,-3.885870208,-2.670610806,-3.397327325,-4.001440921
W06000022,Newport,1.631243596,2.099079711,2.665751664,5.108934031
W06000023,Powys,-3.156554417,-2.127709691,-2.200999444,-2.658408888
W06000024,Merthyr Tydfil,0.459711214,1.292299385,1.65305567,3.376992847
